Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1997,4,100,Henri Crockett,LB,2003,0,0,7,28,103,,,,,,,,,,,,1,7.5,Florida St.
1997,5,133,Marcus Wimberly,DB,1997,0,0,0,0,6,,,,,,,,,,,,,,Miami (FL)
1997,6,180,Calvin Collins,G,2001,0,0,4,22,68,,,,,,,,,,,,,,Texas A&M
1997,7,204,Tony Graziani,QB,1999,0,0,0,3,18,85,174,999,2,8,16,51,0,,,,,,Oregon
1997,7,222,Chris Bayne,DB,1998,0,0,0,2,23,,,,,,,,,,,,,,Fresno St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1996,3,84,Shannon Brown,DT,,0,0,0,,,,,,,,,,,,,,,,Alabama
1996,4,117,Richard Huntley,RB,2002,0,0,1,14,63,0,1,0,0,0,364,1701,11,62,477,4,,,Winston-Salem St.
1996,4,127,Juran Bolden,DB,2006,0,0,2,14,109,,,,,,,,,,,,10,1.0,Mississippi Delta CC
1996,5,164,Gary Bandy,DE,,0,0,0,,,,,,,,,,,,,,,,Baylor
1996,6,188,Craig Sauer,LB,2000,0,0,0,8,73,,,,,,,,,,,,1,1.0,Minnesota
1996,7,229,Ethan Brooks,T,2005,0,0,1,12,76,,,,,,,,,,,,,,Williams
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1995,1,26,Devin Bush,DB,2002,0,0,4,28,116,,,,,,,,,,,,7,1.0,Florida St.
1995,2,41,Ron Davis,DB,1995,0,0,0,2,12,,,,,,,,,,,,,,Tennessee
1995,3,77,Lorenzo Styles,LB,2000,0,0,0,6,70,,,,,,,,,,,,,1.0,Ohio St.
1995,5,145,Roell Preston,WR,1999,0,1,0,6,53,,,,,,,,,30,360,2,,,Mississippi
1995,6,181,Travis Hall,DT,2005,0,0,6,40,150,,,,,,,,,,,,,42.0,BYU
1995,7,245,John Burrough,DE,2002,0,0,0,11,89,,,,,,,,,,,,,4.5,Wyoming
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1994,2,45,Bert Emanuel,WR,2001,0,0,6,41,103,0,1,0,0,1,7,13,0,351,4852,28,,,Rice
1994,3,72,Anthony Phillips,DB,1998,0,0,0,3,20,,,,,,,,,,,,2,,Texas A&M-Kingsville
1994,3,99,Alai Kalaniuvalu,G,,0,0,0,,,,,,,,,,,,,,,,Oregon St.
1994,4,111,Perry Klein,QB,1994,0,0,0,0,2,0,1,0,0,0,,,,,,,,,C.W. Post
1994,4,118,Mitch Davis,LB,,0,0,0,,,,,,,,,,,,,,,,Georgia
