Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2005,7,255,Andy Stokes,TE,,0,0,0,,,,,,,,,,,,,,,,William Penn
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2004,1,21,Vince Wilfork,NT,2012,1,5,8,74,138,,,,,,,,,,,,2,16.0,Miami (FL)
2004,1,32,Ben Watson,TE,2012,0,0,7,41,116,,,,,,2,10,0,321,3776,28,,,Georgia
2004,2,63,Marquise Hill,DE,2006,0,0,0,0,13,,,,,,,,,,,,,,LSU
2004,3,95,Guss Scott,DB,2006,0,0,0,1,11,,,,,,,,,,,,,,Florida
2004,4,113,Dexter Reid,DB,2006,0,0,0,4,39,,,,,,,,,,,,,,North Carolina
2004,4,128,Cedric Cobbs,RB,2006,0,0,0,0,5,,,,,,25,59,0,,,,,,Arkansas
2004,5,164,P.K. Sam,WR,2004,0,0,0,0,2,,,,,,,,,,,,,,Florida St.
2004,7,233,Christian Morton,DB,2006,0,0,0,3,14,,,,,,,,,,,,1,,Illinois
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2003,1,13,Ty Warren,DE,2012,0,0,6,44,107,,,,,,,,,,,,,20.5,Texas A&M
2003,2,36,Eugene Wilson,DB,2010,0,0,6,33,96,,,,,,,,,,,,14,,Illinois
2003,2,45,Bethel Johnson,WR,2006,0,0,0,8,50,,,,,,7,4,0,39,606,4,,,Texas A&M
2003,4,117,Dan Klecko,DT,2008,0,0,0,8,63,,,,,,2,5,0,10,56,1,,5.0,Temple
2003,4,120,Asante Samuel,DB,2012,1,4,8,72,146,,,,,,,,,,,,50,,Central Florida
2003,5,164,Dan Koppen,C,2012,0,1,9,59,136,,,,,,,,,,,,,,Boston Col.
2003,6,201,Kliff Kingsbury,QB,2005,0,0,0,0,1,1,2,17,0,0,,,,,,,,,Texas Tech
2003,7,234,Spencer Nead,FB,2003,0,0,0,1,10,,,,,,,,,1,6,0,,,BYU
2003,7,239,Tully Banta-Cain,LB,2010,0,0,2,22,113,,,,,,,,,,,,1,27.5,California
2003,7,243,Ethan Kelley,DT,2007,0,0,1,6,36,,,,,,,,,,,,,2.0,Baylor
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2002,1,21,Daniel Graham,TE,2012,0,0,7,34,148,,,,,,,,,224,2490,25,,,Colorado
2002,2,65,Deion Branch,WR,2012,0,0,7,62,140,0,0,0,0,0,8,33,0,518,6644,39,,,Louisville
2002,4,117,Rohan Davey,QB,2004,0,0,0,0,7,8,19,88,0,0,6,-5,0,,,,,,LSU
2002,4,126,Jarvis Green,DE,2009,0,0,2,29,121,,,,,,,,,,,,,28.0,LSU
2002,7,237,Antwoine Womack,RB,,0,0,0,,,,,,,,,,,,,,,,Virginia
2002,7,253,David Givens,WR,2006,0,0,2,22,58,0,1,0,0,1,3,16,0,166,2318,12,,,Notre Dame
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
