Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1972,1,17,Eldridge Small,DB,1974,0,0,1,6,34,,,,,,,,,,,,1,,Texas A&M-Kingsville
1972,1,24,Larry Jacobson,DT,1974,0,0,1,9,33,,,,,,,,,,,,,,Nebraska
1972,3,55,John Mendenhall,DT,1980,0,0,9,51,116,,,,,,,,,,,,1,,Grambling St.
1972,3,69,Tommy Mozisek,RB,,0,0,0,,,,,,,,,,,,,,,,Houston
1972,5,107,Tom Gatewood,TE,1973,0,0,0,2,17,,,,,,,,,,,,,,Notre Dame
1972,5,121,Larry Edwards,LB,,0,0,0,,,,,,,,,,,,,,,,Texas A&M-Kingsville
1972,6,132,John Hill,C,1985,0,0,10,47,177,,,,,,,,,,,,,,Lehigh
1972,7,177,Mike Zikas,DT,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1972,8,184,Tom Mabry,T,,0,0,0,,,,,,,,,,,,,,,,Arkansas
1972,9,211,Ed Richardson,RB,,0,0,0,,,,,,,,,,,,,,,,Southern
1972,10,236,John Odom,DB,,0,0,0,,,,,,,,,,,,,,,,Texas Tech
1972,11,262,John Robertson,DB,,0,0,0,,,,,,,,,,,,,,,,Kansas St.
1972,12,288,Jay Anderson,DT,,0,0,0,,,,,,,,,,,,,,,,Mayville St.
1972,13,315,Chuck Heard,DE,,0,0,0,,,,,,,,,,,,,,,,Georgia
1972,14,339,James Evans,LB,,0,0,0,,,,,,,,,,,,,,,,South Carolina St.
1972,15,367,Ken Kavanaugh,TE,,0,0,0,,,,,,,,,,,,,,,,LSU
1972,16,392,Neova Greyer,DB,,0,0,0,,,,,,,,,,,,,,,,Wisconsin
1972,17,419,Fritz Seyferth,RB,,0,0,0,,,,,,,,,,,,,,,,Michigan
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1971,1,18,Rocky Thompson,RB,1973,0,0,0,4,29,,,,,,68,217,1,16,85,0,,,West Texas A&M
1971,2,44,Wayne Walton,T,1974,0,0,0,3,37,,,,,,,,,,,,,,Abilene Christian
1971,3,70,Ron Hornsby,LB,1974,0,0,1,10,49,,,,,,,,,,,,1,,SE Louisiana
1971,4,96,Dave Tipton,DE,1976,0,0,1,10,62,,,,,,,,,,,,,,Stanford
1971,8,200,Ted Gregory,DE,,0,0,0,,,,,,,,,,,,,,,,Delaware
1971,9,226,Ed Thomas,LB,,0,0,0,,,,,,,,,,,,,,,,Lebanon Valley
1971,10,252,Henry Reed,DE,1974,0,0,2,14,51,,,,,,,,,,,,2,,Weber St.
1971,11,278,Mark Ellison,G,1973,0,0,0,3,28,,,,,,,,,,,,,,Dayton
1971,12,304,Tom Blanchard,P,1981,0,0,10,0,148,2,5,21,1,1,5,17,0,,,,,,Oregon
1971,13,330,Dave Roller,DT,1980,0,0,2,25,92,,,,,,,,,,,,,,Kentucky
1971,14,356,Charlie Evans,RB,1974,0,0,1,11,25,,,,,,205,644,12,54,470,1,,,USC
1971,15,382,Jim Wright,LB,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1971,16,408,Dick Gibbs,TE,,0,0,0,,,,,,,,,,,,,,,,Texas-El Paso
1971,17,434,Coleman Zeno,WR,1971,0,0,0,1,2,,,,,,2,10,0,5,97,0,,,Grambling St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1970,1,13,Jim Files,LB,1973,0,0,4,26,56,,,,,,,,,,,,5,,Oklahoma
1970,4,97,Wes Grant,DE,1973,0,0,0,0,11,,,,,,,,,,,,,,UCLA
1970,5,117,Claude Brumfield,G,,0,0,0,,,,,,,,,,,,,,,,Tennessee St.
1970,6,142,Duane Miller,WR,,0,0,0,,,,,,,,,,,,,,,,Drake
1970,9,221,Pat Hughes,LB,1979,0,0,7,46,141,,,,,,,,,,,,15,,Boston Univ.
1970,10,245,Matt Fortier,DE,,0,0,0,,,,,,,,,,,,,,,,Fairmont St.
1970,11,273,Alan Pitcaithley,RB,,0,0,0,,,,,,,,,,,,,,,,Oregon
1970,12,297,Larry Nels,LB,,0,0,0,,,,,,,,,,,,,,,,Wyoming
1970,13,325,Gary Inskeep,T,,0,0,0,,,,,,,,,,,,,,,,Wisc-Stout
1970,14,350,Rodney Brand,C,,0,0,0,,,,,,,,,,,,,,,,Arkansas
1970,15,377,Warren Muir,RB,,0,0,0,,,,,,,,,,,,,,,,South Carolina
1970,16,402,Vic Nolting,DB,,0,0,0,,,,,,,,,,,,,,,,
1970,17,429,Walter Breaux,DT,,0,0,0,,,,,,,,,,,,,,,,Grambling St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1969,1,13,Fred Dryer,DE,1981,0,1,11,87,176,,,,,,,,,,,,1,,San Diego St.
1969,3,60,Vern Vanoy,DT,1973,0,0,0,2,20,,,,,,,,,,,,,,Kansas
1969,4,92,Rich Houston,WR,1973,0,0,2,14,60,,,,,,3,13,0,65,1121,7,,,Texas A&M-Commerce
1969,7,170,Al Brenner,DB,1970,0,0,0,0,7,,,,,,,,,,,,,,Michigan St.
1969,8,195,George Irby,RB,,0,0,0,,,,,,,,,,,,,,,,Tuskegee
1969,9,223,Ray Hickl,LB,1970,0,0,0,1,10,,,,,,,,,,,,,,Texas A&M-Kingsville
1969,10,248,Lou Galiardi,DT,,0,0,0,,,,,,,,,,,,,,,,Dayton
1969,11,273,John Fuqua,RB,1976,0,0,3,38,100,,,,,,719,3031,21,135,1247,3,,,Morgan St.
1969,12,301,Harry Blackney,RB,,0,0,0,,,,,,,,,,,,,,,,Maryland
1969,13,326,Richard Perrin,DB,,0,0,0,,,,,,,,,,,,,,,,Bowling Green
1969,14,351,Steve Smith,K,,0,0,0,,,,,,,,,,,,,,,,Weber St.
1969,15,379,Don Herrmann,WR,1977,0,0,7,31,100,,,,,,4,-8,0,234,3039,16,,,Waynesburg
1969,16,404,Byron Jones,LB,,0,0,0,,,,,,,,,,,,,,,,West Texas A&M
1969,17,429,Ken Riley,LB,,0,0,0,,,,,,,,,,,,,,,,Texas-Arlington
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1968,2,41,Rich Buzin,T,1972,0,0,2,17,49,,,,,,,,,,,,,,Penn St.
1968,3,70,Bobby Duhon,RB,1972,0,0,2,17,44,4,5,52,0,1,221,840,4,68,717,1,,,Tulane
1968,7,180,Doug Chatman,DE,,0,0,0,,,,,,,,,,,,,,,,Jackson St.
1968,9,234,Joe Koontz,WR,1968,0,0,0,0,14,,,,,,,,,,,,,,San Francisco St.
1968,11,288,Henry Davis,LB,1973,0,0,4,35,83,,,,,,,,,,,,4,,Grambling St.
1968,12,314,Jim Holifield,DB,1969,0,0,0,3,28,,,,,,,,,,,,1,,Jackson St.
1968,13,342,John Gallagher,DE,,0,0,0,,,,,,,,,,,,,,,,Boston Univ.
1968,14,368,Bill Moreman,RB,,0,0,0,,,,,,,,,,,,,,,,Florida St.
1968,15,396,McKinley Boston,DE,1969,0,0,0,6,27,,,,,,,,,,,,,,Minnesota
1968,16,422,Kenny Parker,DB,1970,0,0,0,1,14,,,,,,,,,,,,,,Fordham
1968,17,450,Larry Kohn,TE,,0,0,0,,,,,,,,,,,,,,,,Georgia
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1967,4,82,Louis Thompson,DT,,0,0,0,,,,,,,,,,,,,,,,Alabama
1967,5,109,Dave Lewis,QB,1973,1,0,4,0,56,6,14,57,0,0,12,22,0,,,,,,Stanford
1967,8,187,Scott Eaton,DB,1971,0,0,5,25,60,,,,,,,,,1,18,0,11,,Oregon St.
1967,9,213,Fred Freeman,T,,0,0,0,,,,,,,,,,,,,,,,Miss. Valley St.
1967,10,239,Dick Stebbins,E,,0,0,0,,,,,,,,,,,,,,,,Grambling St.
1967,11,265,Pete Pifer,FB,,0,0,0,,,,,,,,,,,,,,,,Oregon St.
1967,12,291,Bob Shortal,LB,,0,0,0,,,,,,,,,,,,,,,,Dayton
1967,13,320,Tom Stidham,K,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1967,14,343,Bill Bates,K,,0,0,0,,,,,,,,,,,,,,,,Missouri
1967,15,369,Tom Reale,T,,0,0,0,,,,,,,,,,,,,,,,Southern Connecticut St.
1967,16,395,Bill Seman,G,,0,0,0,,,,,,,,,,,,,,,,NE Missouri St.
1967,17,421,Gary Rowe,HB,,0,0,0,,,,,,,,,,,,,,,,North Carolina St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1966,1,10,Francis Peay,T,1974,0,0,5,28,103,,,,,,,,,,,,,,Missouri
1966,2,25,Don Davis,DT,1966,0,0,1,4,14,,,,,,,,,,,,,,Los Angeles St.
1966,3,40,Tom Fisher,LB,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1966,5,75,Bill Briggs,DE,1967,0,0,0,2,23,,,,,,,,,,,,,,Iowa
1966,7,104,Phil Harris,DB,1966,0,0,0,1,14,,,,,,,,,,,,,,Texas
1966,8,113,Charlie Harper,T,1972,0,0,3,25,85,,,,,,,,,,,,,,Oklahoma St.
1966,8,118,Bill Matan,DE,1966,0,0,0,0,3,,,,,,,,,,,,,,Kansas St.
1966,9,132,Freeman White,TE,1969,0,0,1,10,55,,,,,,,,,29,315,1,2,,Nebraska
1966,10,151,Jeff Smith,LB,1966,0,0,0,1,14,,,,,,,,,,,,1,,USC
1966,11,165,Cliff Wilder,E,,0,0,0,,,,,,,,,,,,,,,,Iowa
1966,12,179,Ken Avery,LB,1975,0,0,5,40,123,,,,,,,,,,,,2,,Southern Miss
1966,13,193,Jim Fulgham,T,,0,0,0,,,,,,,,,,,,,,,,Minnesota
1966,14,207,Howard McCard,G,,0,0,0,,,,,,,,,,,,,,,,Syracuse
1966,15,226,Steve Bowman,HB,1966,0,0,0,0,4,,,,,,,,,,,,,,Alabama
1966,16,240,Sammy Price,RB,1968,0,0,1,3,36,,,,,,82,313,1,10,70,1,,,Illinois
1966,17,254,Gary Eickman,T,,0,0,0,,,,,,,,,,,,,,,,Illinois
1966,18,268,Kai Anderson,C,,0,0,0,,,,,,,,,,,,,,,,Illinois
1966,19,282,Bobby Crockett,SE,1969,0,0,1,6,28,,,,,,,,,41,659,3,,,Arkansas
1966,20,301,Randy Minniear,RB,1970,0,0,0,5,27,,,,,,96,316,5,19,148,1,,,Purdue
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1965,1,1,Tucker Frederickson,RB,1971,0,1,4,32,66,0,1,0,0,1,651,2209,9,128,1011,8,,,Auburn
1965,3,31,Chuck Mercein,RB,1970,0,0,1,8,58,,,,,,163,531,4,37,205,1,,,Yale
1965,3,33,Bob Timberlake,K,1965,0,0,1,0,12,,,,,,,,,,,,,,Michigan
1965,4,43,Henry Carr,DB,1967,0,0,3,14,37,,,,,,,,,,,,7,,Arizona St.
1965,5,62,Frank Lambert,P,1966,0,0,2,0,28,,,,,,,,,,,,,,Mississippi
1965,8,99,Willie Williams,DB,1973,0,1,6,40,106,,,,,,,,,,,,35,,Grambling St.
1965,9,113,John Frick,E,,0,0,0,,,,,,,,,,,,,,,,Ohio
1965,10,127,Ben Crenshaw,B,,0,0,0,,,,,,,,,,,,,,,,Jackson St.
1965,11,141,Ernie Koy,RB,1970,0,1,9,23,79,6,12,129,1,1,414,1723,9,76,498,6,,,Texas
1965,12,155,Jim Carroll,LB,1969,0,0,2,16,61,,,,,,,,,,,,3,,Notre Dame
1965,13,169,Spider Lockhart,DB,1975,0,2,11,54,145,,,,,,,,,,,,41,,North Texas
1965,14,183,Olen Underwood,LB,1971,0,0,5,40,89,,,,,,,,,,,,5,,Texas
1965,15,197,Mike Giers,G,,0,0,0,,,,,,,,,,,,,,,,USC
1965,16,211,Tom Good,LB,1966,0,0,0,0,2,,,,,,,,,,,,,,Marshall
1965,17,225,Dave Powless,G,,0,0,0,,,,,,,,,,,,,,,,Illinois
1965,18,239,Mike Ciccolella,LB,1968,0,0,1,6,35,,,,,,,,,,,,1,,Dayton
1965,19,253,Smith Reed,HB,1966,0,0,0,1,11,,,,,,19,70,0,6,42,0,,,Alcorn St.
1965,20,267,John Torok,QB,,0,0,0,,,,,,,,,,,,,,,,Arizona St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1964,1,12,Joe Don Looney,HB,1969,0,0,2,9,42,0,1,0,0,0,214,724,11,26,171,2,,,Oklahoma
1964,2,25,Steve Thurlow,RB,1968,0,0,3,18,50,4,6,114,0,0,314,1127,4,61,539,2,,,Stanford
1964,4,49,Matt Snell,RB,1972,1,3,6,45,87,1,3,26,0,1,1057,4285,24,193,1375,7,,,Ohio St.
1964,4,52,George Seals,G,1973,0,0,5,30,134,,,,,,,,,,,,1,,Missouri
1964,5,68,Tony DiMidio,T,1967,0,0,0,3,26,,,,,,,,,,,,,,West Chester
1964,6,81,Henry Schichtle,QB,1964,0,0,0,0,1,,,,,,,,,,,,,,Wichita St.
1964,7,96,Roger Anderson,DT,1968,0,0,2,12,37,,,,,,,,,,,,1,,Virginia Union
1964,8,100,Ray Popp,G,,0,0,0,,,,,,,,,,,,,,,,Pittsburgh
1964,8,109,Gary Wood,QB,1969,0,0,0,10,63,186,400,2575,14,23,75,425,6,,,,,,Cornell
1964,9,124,Mickey Bitsko,LB,,0,0,0,,,,,,,,,,,,,,,,Dayton
1964,10,137,Jim Moran,DT,1967,0,0,1,7,28,,,,,,,,,,,,,,Idaho
1964,11,152,Glen Condren,DT,1972,0,0,3,22,79,,,,,,,,,,,,,,Oklahoma
1964,12,165,Jim McNaughton,E,,0,0,0,,,,,,,,,,,,,,,,Utah St.
1964,13,180,John Deibert,T,,0,0,0,,,,,,,,,,,,,,,,Penn St.
1964,14,193,Bill Harris,HB,,0,0,0,,,,,,,,,,,,,,,,Colorado
1964,15,208,Chuck R. Hinton,C,1969,0,0,0,3,32,,,,,,,,,,,,,,Mississippi
1964,16,221,Wynn Lembright,T,,0,0,0,,,,,,,,,,,,,,,,Toledo
1964,17,236,Dave Humenik,T,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1964,18,249,J.D. Garrett,HB,1967,0,0,0,5,50,,,,,,116,434,3,17,169,2,,,Grambling St.
1964,19,264,Frank Kinard,HB,,0,0,0,,,,,,,,,,,,,,,,Mississippi
1964,20,277,Tony Gibbons,T,,0,0,0,,,,,,,,,,,,,,,,John Carroll
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1963,2,26,Frank Lasky,T,1965,0,0,1,7,18,,,,,,,,,,,,,,Florida
1963,3,41,Dick Skelly,B,,0,0,0,,,,,,,,,,,,,,,,Florida
1963,5,62,Dave Hill,T,1974,0,0,10,54,150,,,,,,,,,,,,,,Auburn
1963,5,69,Lou Slaby,LB,1966,0,0,1,9,39,,,,,,,,,,,,2,,Pittsburgh
1963,6,82,Bob Petrich,DE,1967,0,0,4,27,62,,,,,,,,,,,,1,,West Texas A&M
1963,7,87,Dave Hoppmann,B,,0,0,0,,,,,,,,,,,,,,,,Iowa St.
1963,7,97,Burt Petkus,G,,0,0,0,,,,,,,,,,,,,,,,Northwestern
1963,8,110,Dave Herman,G,1973,0,2,9,54,128,,,,,,,,,,,,,,Michigan St.
1963,9,125,Bob Taylor,DE,1964,0,0,0,3,28,,,,,,,,,,,,,,Md-Eastern Shore
1963,10,138,Mike Taliaferro,QB,1972,0,1,2,15,82,419,966,5241,36,63,46,134,0,,,,,,Illinois
1963,11,153,Don McKinnon,LB,1964,0,0,0,1,17,,,,,,,,,,,,,,Dartmouth
1963,12,166,Ed Adamchik,C,1965,0,0,0,0,4,,,,,,,,,,,,,,Pittsburgh
1963,13,181,Jim Moss,B,,0,0,0,,,,,,,,,,,,,,,,West Virginia
1963,14,194,Joe Williams,B,,0,0,0,,,,,,,,,,,,,,,,Iowa
1963,15,209,Lane Howell,T,1969,0,0,5,31,91,,,,,,,,,,,,,,Grambling St.
1963,16,222,Charlie Killett,HB,1963,0,0,0,0,13,,,,,,11,36,0,,,,,,Memphis
1963,17,237,Bob McAdams,DT,1964,0,0,0,2,26,,,,,,,,,,,,,,North Carolina Central
1963,18,250,Bill Pashe,DB,1964,0,0,0,0,4,,,,,,,,,,,,,,George Washington
1963,19,265,Buck Buchanan HOF,DT,1975,4,8,13,104,182,,,,,,,,,,,,3,,Grambling St.
1963,20,278,Homer Jones,SE,1970,0,2,4,57,87,,,,,,17,146,1,224,4986,36,,,Texas Southern
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1962,1,13,Jerry Hillebrand,LB,1970,0,0,5,34,99,,,,,,,,,1,27,0,14,,Colorado
1962,2,26,Bob Bill,T,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1962,4,54,Glynn Griffing,QB,1963,0,0,0,1,13,16,40,306,3,4,5,20,0,,,,,,Mississippi
1962,5,58,Bookie Bolin,G,1969,0,0,4,28,89,,,,,,,,,,,,,,Mississippi
1962,5,59,Curtis Miranda,C,,0,0,0,,,,,,,,,,,,,,,,Florida A&M
1962,6,72,Bill Triplett,RB,1972,0,0,4,29,128,,,,,,681,2446,17,113,1055,5,1,,
1962,7,97,Ken Byers,G,1965,0,0,0,8,56,,,,,,,,,,,,,,Cincinnati
1962,9,125,Reed Bohovich,G,1962,0,0,0,1,10,,,,,,,,,,,,,,Lehigh
1962,10,138,J.R. Williams,C,,0,0,0,,,,,,,,,,,,,,,,Fresno St.
1962,11,153,Dave Bishop,B,,0,0,0,,,,,,,,,,,,,,,,Connecticut
1962,12,166,Albert Gursky,LB,1963,0,0,0,0,2,,,,,,,,,,,,,,Penn St.
1962,13,181,Billy Joe Booth,T,,0,0,0,,,,,,,,,,,,,,,,LSU
1962,14,194,Greg Mather,E,,0,0,0,,,,,,,,,,,,,,,,Navy
1962,15,209,Joe Taylor,DB,1974,0,0,7,42,108,,,,,,,,,,,,15,,North Carolina A&T
1962,16,222,Roger Johnson,HB,,0,0,0,,,,,,,,,,,,,,,,Oregon St.
1962,17,237,Ken Schaffer,T,,0,0,0,,,,,,,,,,,,,,,,Marquette
1962,18,250,Bill Winter,LB,1964,0,0,3,19,33,,,,,,,,,,,,1,,St. Olaf
1962,19,265,Bob Stem,C,,0,0,0,,,,,,,,,,,,,,,,Syracuse
1962,20,278,Jim Moss,T,,0,0,0,,,,,,,,,,,,,,,,South Carolina
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1961,2,17,Bob Gaiters,HB,1963,0,0,0,11,31,3,5,42,2,0,168,673,6,17,175,2,,,New Mexico St.
1961,2,25,Bruce Tarbox,G,1961,0,0,0,1,7,,,,,,,,,,,,,,Syracuse
1961,4,46,Ben Davidson,DE,1971,1,3,7,63,152,,,,,,,,,,,,,,Washington
1961,5,67,Jerry Daniels,E,,0,0,0,,,,,,,,,,,,,,,,Mississippi
1961,6,81,Greg Larson,C,1973,0,1,12,69,179,,,,,,,,,,,,,,Minnesota
1961,7,95,Jim Collier,TE,1963,0,0,0,3,27,,,,,,,,,1,27,0,,,Arkansas
1961,8,109,Allen Green,K,1961,0,0,2,0,14,,,,,,,,,,,,,,Mississippi
1961,9,123,Moses Gray,T,1962,0,0,0,0,5,,,,,,,,,,,,,,Indiana
1961,10,137,Glen Knight,E,,0,0,0,,,,,,,,,,,,,,,,Shaw
1961,11,151,Bob Benton,T,,0,0,0,,,,,,,,,,,,,,,,Mississippi
1961,12,165,Jack Moynihan,QB,,0,0,0,,,,,,,,,,,,,,,,Holy Cross
1961,13,179,Jerry Fields,LB,1962,0,0,0,1,19,,,,,,,,,,,,,,Ohio St.
1961,14,193,Gene White,HB,1962,0,0,0,1,7,,,,,,,,,6,101,1,,,Florida A&M
1961,15,207,Cody Binkley,C,,0,0,0,,,,,,,,,,,,,,,,Vanderbilt
1961,16,221,Bernie Vishneski,T,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech
1961,17,235,Sylvester Cooper,T,,0,0,0,,,,,,,,,,,,,,,,Bakersfield JC
1961,18,249,Ken DesMarais,C,,0,0,0,,,,,,,,,,,,,,,,Holy Cross
1961,19,263,Bob Reublin,B,,0,0,0,,,,,,,,,,,,,,,,Bowling Green
1961,20,277,Don McKeta,B,,0,0,0,,,,,,,,,,,,,,,,Washington
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1960,1,12,Lou Cordileone,DT,1968,0,0,0,9,75,,,,,,,,,,,,1,,Clemson
1960,3,36,Jim Leo,DE,1962,0,0,1,9,40,,,,,,,,,,,,,,Cincinnati
1960,6,72,George Blair,DB,1964,0,1,4,14,46,,,,,,,,,,,,5,,Mississippi
1960,7,84,Bob Yates,T,1965,0,0,0,4,68,,,,,,,,,,,,,,Syracuse
1960,8,96,Fred Hageman,C,1964,0,0,3,16,55,,,,,,,,,,,,,,Kansas
1960,9,108,Bob Anderson,HB,1963,0,0,0,0,1,,,,,,1,-2,0,,,,,,Army
1960,10,120,Bob Simms,LB,1962,0,0,0,6,31,,,,,,,,,1,58,0,,,Rutgers
1960,11,132,Dale Rems,T,,0,0,0,,,,,,,,,,,,,,,,Purdue
1960,12,144,Pete Hall,E,1961,0,0,0,0,12,,,,,,,,,2,22,0,,,Marquette
1960,13,156,Jim Varnado,FB,,0,0,0,,,,,,,,,,,,,,,,Southern
1960,14,168,Doug Cline,LB,1966,0,0,7,61,95,,,,,,37,105,2,4,15,0,7,,Clemson
1960,15,180,Walter Beach,DB,1966,0,0,2,16,48,,,,,,6,-4,0,9,132,1,6,,Central Michigan
1960,16,192,Bill Beck,T,,0,0,0,,,,,,,,,,,,,,,,Gustavus Adolphus
1960,17,204,Dave Baker,E,,0,0,0,,,,,,,,,,,,,,,,Syracuse
1960,18,216,Tony Polychronis,T,,0,0,0,,,,,,,,,,,,,,,,Utah
1960,19,228,Jim Webster,HB,,0,0,0,,,,,,,,,,,,,,,,Marquette
1960,20,240,Bill Gorman,T,,0,0,0,,,,,,,,,,,,,,,,McMurry
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1959,1,10,Lee Grosscup,QB,1962,0,0,0,4,16,73,173,1086,10,12,13,73,0,,,,,,Utah
1959,2,22,Buddy Dial,SE,1966,0,2,5,53,98,,,,,,4,14,0,261,5436,44,,,Rice
1959,3,34,Joe Morrison,HB,1972,0,0,6,61,184,3,6,44,0,1,677,2474,18,395,4993,47,2,,Cincinnati
1959,5,59,Ellison Kelly,G,1959,0,0,0,1,12,,,,,,,,,,,,,,Michigan St.
1959,9,107,Jack Delveaux,B,,0,0,0,,,,,,,,,,,,,,,,Illinois
1959,10,118,Bob Pepe,E,,0,0,0,,,,,,,,,,,,,,,,North Carolina St.
1959,11,131,Bob Sawyer,B,,0,0,0,,,,,,,,,,,,,,,,Wyoming
1959,12,142,Charlie Flowers,FB,1962,0,0,1,11,28,,,,,,111,416,4,35,383,1,,,Mississippi
1959,13,155,John Kompara,DT,1960,0,0,0,1,7,,,,,,,,,,,,,,South Carolina
1959,14,166,Roger Ellis,LB,1963,0,0,1,9,43,,,,,,,,,,,,1,,Maine
1959,15,179,Bob Bercich,DB,1961,0,0,2,9,18,,,,,,,,,,,,5,,Michigan St.
1959,16,190,Bob Soltis,DB,1961,0,0,0,3,17,,,,,,,,,,,,2,,Minnesota
1959,17,203,Austin (Goose) Gonsoulin,E,,0,0,0,,,,,,,,,,,,,,,,Baylor
1959,18,214,Al Ecuyer,G,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1959,19,227,George Scott,HB,1959,0,0,0,1,7,,,,,,2,10,0,1,12,0,,,
1959,20,238,Jerry Shetler,G,,0,0,0,,,,,,,,,,,,,,,,Minnesota
1959,21,251,Fred Swearingen,G,,0,0,0,,,,,,,,,,,,,,,,North Carolina
1959,22,262,Gale Gibson,E,,0,0,0,,,,,,,,,,,,,,,,Iowa St.
1959,23,275,Frank Kremblas,QB,,0,0,0,,,,,,,,,,,,,,,,Ohio St.
1959,24,286,Charley James,B,,0,0,0,,,,,,,,,,,,,,,,Missouri
1959,25,299,Lou Reale,C,,0,0,0,,,,,,,,,,,,,,,,Buffalo
1959,26,310,Frank Doretti,C,,0,0,0,,,,,,,,,,,,,,,,California
1959,27,323,Joe Biscaha,E,1960,0,0,0,1,9,,,,,,,,,1,5,0,,,Richmond
1959,28,334,Dolphus Williams,T,,0,0,0,,,,,,,,,,,,,,,,Morgan St.
1959,29,347,Henry Christopher,E,,0,0,0,,,,,,,,,,,,,,,,SMU
1959,30,358,Dave Sington,T,,0,0,0,,,,,,,,,,,,,,,,Alabama
