Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2001,3,88,Morlon Greenwood,LB,2008,0,0,8,39,125,,,,,,,,,,,,2,7.0,Syracuse
2001,5,156,Shawn Draper,T,,0,0,0,,,,,,,,,,,,,,,,Alabama
2001,6,164,Brandon Winey,T,2004,0,0,0,3,24,,,,,,,,,,,,,,LSU
2001,6,177,Josh Heupel,QB,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
2001,6,187,Otis Leverette,DE,2004,0,0,0,3,17,,,,,,,,,,,,1,2.0,Ala-Birmingham
2001,6,188,Rick Crowell,LB,,0,0,0,,,,,,,,,,,,,,,,Colorado St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2000,2,53,Todd Wade,T,2007,0,0,7,38,99,,,,,,,,,,,,,,Mississippi
2000,3,84,Ben Kelly,DB,2002,0,0,0,0,13,,,,,,,,,,,,,,Colorado
2000,4,117,Deon Dyer,FB,2002,0,0,0,3,45,,,,,,,,,2,14,0,,,North Carolina
2000,5,152,Arturo Freeman,DB,2005,0,0,2,13,74,,,,,,,,,,,,5,3.5,South Carolina
2000,6,167,Ernest Grant,DT,2002,0,0,0,3,24,,,,,,,,,,,,,0.5,Ark-Pine Bluff
2000,7,232,Jeff Harris,DB,,0,0,0,,,,,,,,,,,,,,,,Georgia
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1999,2,39,J.J. Johnson,RB,2001,0,0,0,7,36,,,,,,219,748,5,29,182,0,,,Mississippi St.
1999,2,43,Rob Konrad,FB,2004,0,0,5,16,82,,,,,,38,114,1,111,854,6,,,Syracuse
1999,3,72,Grey Ruegamer,C,2008,0,0,1,12,124,,,,,,,,,,,,,,Arizona St.
1999,5,134,Cecil Collins,RB,1999,0,0,1,3,8,,,,,,131,414,2,6,32,0,,,McNeese St.
1999,5,142,Bryan Jones,LB,,0,0,0,,,,,,,,,,,,,,,,Oregon St.
1999,6,192,Brent Bartholomew,P,2000,0,0,0,0,9,,,,,,,,,,,,,,Ohio St.
1999,7,232,Jermaine Haley,DT,2004,0,0,0,11,62,,,,,,,,,,,,1,3.5,
1999,7,244,Joe Wong,G,2003,0,0,0,0,2,,,,,,,,,,,,,,BYU
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1998,1,29,John Avery,RB,2003,0,0,0,4,28,,,,,,149,524,2,16,115,2,,,Mississippi
1998,2,44,Patrick Surtain,DB,2008,1,3,8,66,163,,,,,,,,,,,,37,7.5,Southern Miss
1998,2,49,Kenny Mixon,DE,2004,0,0,6,39,105,,,,,,,,,,,,2,18.5,LSU
1998,3,79,Brad Jackson,LB,2002,0,0,0,8,50,,,,,,,,,,,,,,Cincinnati
1998,3,82,Larry Shannon,WR,1999,0,0,0,0,2,,,,,,,,,,,,,,East Carolina
1998,4,102,Lorenzo Bromell,DE,2004,0,0,0,12,77,,,,,,,,,,,,,27.5,Clemson
1998,5,143,Scott Shaw,G,1998,0,0,0,0,2,,,,,,,,,,,,,,Michigan St.
1998,6,171,Nathan Strikwerda,C,,0,0,0,,,,,,,,,,,,,,,,Northwestern
1998,6,172,John Dutton,QB,,0,0,0,,,,,,,,,,,,,,,,Nevada-Reno
1998,7,210,Jim Bundren,G,2000,0,0,1,3,27,,,,,,,,,,,,,,Clemson
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1997,1,15,Yatil Green,WR,1999,0,0,0,2,8,,,,,,,,,18,234,0,,,Miami (FL)
1997,2,44,Sam Madison,DB,2008,2,4,10,85,173,,,,,,,,,,,,38,2.0,Louisville
1997,3,73,Jason Taylor,DE,2011,3,6,12,117,233,,,,,,,,,,,,8,139.5,Akron
1997,3,92,Derrick Rodgers,LB,2004,0,0,8,44,116,,,,,,,,,,,,4,9.0,Arizona St.
1997,3,93,Ronnie Ward,LB,1997,0,0,0,0,4,,,,,,,,,,,,,,Kansas
1997,3,96,Brent Smith,G,2004,0,0,1,13,57,,,,,,,,,,,,,,Mississippi St.
1997,4,121,Jerome Daniels,G,1998,0,0,0,2,8,,,,,,,,,,,,,,Northeastern
1997,5,149,Barron Tanner,DT,2003,0,0,2,13,78,,,,,,,,,,,,1,3.0,Oklahoma
1997,5,157,Nicholas Lopez,DE,,0,0,0,,,,,,,,,,,,,,,,Texas Southern
1997,6,166,John Fiala,LB,2002,0,0,0,6,75,,,,,,,,,,,,,,Washington
1997,6,170,Brian Manning,WR,1998,0,0,0,1,10,,,,,,,,,7,85,0,,,Stanford
1997,6,173,Mike Crawford,LB,1997,0,0,0,0,7,,,,,,,,,,,,,,UNLV
1997,6,177,Ed Perry,TE,2005,0,0,0,9,109,,,,,,,,,39,308,2,,,James Madison
1997,7,203,Hudhaifa Ismaeli,DB,,0,0,0,,,,,,,,,,,,,,,,Northwestern
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1996,1,20,Daryl Gardener,DT,2003,0,0,7,42,102,,,,,,,,,,,,1,19.0,Baylor
1996,3,79,Dorian Brew,DB,1997,0,0,0,0,16,,,,,,,,,,,,,,Kansas
1996,3,80,Karim Abdul-Jabbar,RB,2000,0,0,3,28,61,0,0,0,0,0,1004,3411,33,90,586,2,,,UCLA
1996,4,113,Kirk Pointer,DB,,0,0,0,,,,,,,,,,,,,,,,Austin Peay St.
1996,4,118,Stanley Pritchett,FB,2004,0,0,4,23,121,,,,,,149,549,5,162,1244,8,,,South Carolina
1996,4,125,LaCurtis Jones,LB,1996,0,0,0,1,10,,,,,,,,,,,,,,Baylor
1996,5,134,Jerris McPhail,RB,1998,0,0,0,7,26,,,,,,23,174,1,54,544,1,,,East Carolina
1996,5,150,Shane Burton,DE,2003,0,0,2,29,125,,,,,,,,,,,,3,18.0,Tennessee
1996,5,154,Zach Thomas,LB,2008,5,7,12,115,184,,,,,,,,,,,,17,20.5,Texas Tech
1996,6,189,Shawn Wooden,DB,2003,0,0,2,18,104,,,,,,,,,,,,5,,Notre Dame
1996,7,230,Jeff Buckey,G,1999,0,0,1,7,45,,,,,,,,,,,,,,Stanford
1996,7,251,Brice Hunter,WR,1998,0,0,0,1,13,,,,,,,,,4,73,1,,,Georgia
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1995,1,25,Billy Milner,T,1996,0,0,1,7,29,,,,,,,,,,,,,,Houston
1995,2,53,Andrew Greene,G,1998,0,0,0,1,10,,,,,,,,,,,,,,Indiana
1995,4,122,Pete Mitchell,TE,2002,0,0,3,34,114,,,,,,,,,279,2885,15,,,Boston Col.
1995,5,158,Norman Hand,DT,2004,0,0,6,37,115,,,,,,,,,,,,2,22.5,Mississippi
1995,6,194,Jeff Kopp,LB,1999,0,0,0,4,63,,,,,,,,,,,,1,1.0,USC
1995,7,233,Corey Swinson,DT,,0,0,0,,,,,,,,,,,,,,,,Hampton
1995,7,246,Shannon Myers,WR,,0,0,0,,,,,,,,,,,,,,,,Lenoir-Rhyne
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1994,1,20,Tim Bowens,DT,2004,0,2,10,62,157,,,,,,,,,,,,1,22.0,Mississippi
1994,2,54,Aubrey Beavers,LB,1996,0,0,0,7,39,,,,,,,,,,,,3,,Oklahoma
1994,2,65,Tim Ruddy,C,2003,0,1,9,50,156,,,,,,,,,,,,,,Notre Dame
1994,4,112,Ronnie Woolfork,LB,,0,0,0,,,,,,,,,,,,,,,,Colorado
1994,5,147,William Gaines,DT,1997,0,0,1,13,52,,,,,,,,,,,,,2.0,Florida
1994,6,177,Brant Boyer,LB,2003,0,0,1,17,130,0,1,0,0,0,1,7,0,,,,6,13.0,Arizona
1994,7,214,Sean Hill,DB,1996,0,0,0,5,44,,,,,,,,,,,,1,1.0,Montana St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1993,1,25,O.J. McDuffie,WR,2000,0,0,5,44,116,,,,,,15,49,0,415,5074,29,,,Penn St.
1993,3,78,Terry Kirby,RB,2002,0,0,2,48,110,4,6,85,3,0,761,2875,27,333,3222,12,,,Virginia
1993,4,105,Ronnie Bradford,DB,2002,0,0,7,31,133,,,,,,,,,,,,13,2.0,Colorado
1993,5,132,Chris Gray,G,2007,0,0,11,52,208,,,,,,,,,,,,,,Auburn
1993,6,164,Robert O'Neal,DB,1994,0,0,0,0,2,,,,,,,,,,,,,,Clemson
1993,7,191,David Merritt,LB,1995,0,0,0,3,38,,,,,,,,,,,,,,North Carolina St.
1993,8,218,Dwayne Gordon,LB,2000,0,0,1,17,113,,,,,,,,,,,,1,3.0,New Hampshire
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1992,1,7,Troy Vincent,DB,2006,1,5,13,88,207,,,,,,,,,,,,47,5.5,Wisconsin
1992,1,12,Marco Coleman,DE,2005,0,1,12,72,207,,,,,,,,,,,,1,65.5,Georgia Tech
1992,2,43,Eddie Blake,DT,,0,0,0,,,,,,,,,,,,,,,,Auburn
1992,3,70,Larry Webster,DT,2002,0,0,2,22,137,,,,,,,,,,,,,4.0,Maryland
1992,4,97,Dwight Hollier,LB,2000,0,0,4,33,138,,,,,,,,,,,,2,3.0,North Carolina
1992,5,124,Christopher Perez,T,,0,0,0,,,,,,,,,,,,,,,,Kansas
1992,6,155,Roosevelt Collins,LB,1992,0,0,0,1,10,,,,,,,,,,,,,,TCU
1992,7,191,Dave Moore,TE,2006,0,1,5,31,220,0,1,0,0,0,1,4,0,207,2028,28,,,Pittsburgh
1992,8,209,Andre Powell,LB,1994,0,0,0,2,16,,,,,,,,,,,,,,Penn St.
1992,9,236,Tony Tellington,DB,,0,0,0,,,,,,,,,,,,,,,,Youngstown St.
1992,10,267,Raoul Spears,RB,,0,0,0,,,,,,,,,,,,,,,,USC
1992,11,294,Lee Miles,WR,,0,0,0,,,,,,,,,,,,,,,,Baylor
1992,11,296,Mark Barsotti,QB,,0,0,0,,,,,,,,,,,,,,,,Fresno St.
1992,12,321,Milton Biggins,TE,,0,0,0,,,,,,,,,,,,,,,,West. Kentucky
1992,12,328,Kameno Bell,RB,,0,0,0,,,,,,,,,,,,,,,,Illinois
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1991,1,23,Randal Hill,WR,1997,0,0,3,31,103,0,0,0,0,0,2,15,0,262,3849,14,,,Miami (FL)
1991,3,60,Aaron Craver,RB,1999,0,0,4,21,103,0,2,0,0,0,243,966,10,170,1364,4,,,Fresno St.
1991,5,113,Bryan Cox,LB,2002,1,3,10,71,165,,,,,,,,,1,7,0,4,51.5,West. Illinois
1991,5,121,Gene Williams,G,1999,0,0,4,29,114,,,,,,,,,,,,,,Iowa St.
1991,7,191,Chris Green,DB,1995,0,0,0,4,66,,,,,,,,,,,,2,,Illinois
1991,8,220,Roland Smith,DB,,0,0,0,,,,,,,,,,,,,,,,Miami (FL)
1991,9,246,Scott Miller,WR,1996,0,0,0,3,55,,,,,,,,,21,274,1,,,UCLA
1991,10,275,Michael Titley,TE,,0,0,0,,,,,,,,,,,,,,,,Iowa
1991,11,302,Ernie Rogers,G,,0,0,0,,,,,,,,,,,,,,,,California
