Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2004,1,23,Marcus Tubbs,DT,2006,0,0,1,10,29,,,,,,,,,,,,,7.0,Texas
2004,2,53,Michael Boulware,DB,2007,0,0,2,18,64,,,,,,,,,,,,11,3.0,Florida St.
2004,3,84,Sean Locklear,T,2012,0,0,6,37,117,,,,,,,,,,,,,,North Carolina St.
2004,4,116,Niko Koutouvides,LB,2012,0,0,0,8,125,,,,,,,,,,,,,1.0,Purdue
2004,5,157,D.J. Hackett,WR,2008,0,0,0,13,42,,,,,,,,,118,1575,9,,,Colorado
2004,6,189,Craig Terrill,DT,2010,0,0,0,8,88,,,,,,,,,,,,,8.0,Purdue
2004,7,224,Donnie Jones,P,2012,0,0,6,0,135,0,1,0,0,0,3,9,0,,,,,,LSU
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2003,1,11,Marcus Trufant,DB,2012,0,1,8,51,136,,,,,,,,,,,,21,2.0,Washington St.
2003,2,42,Ken Hamlin,DB,2010,0,1,6,42,107,,,,,,,,,,,,15,5.0,Arkansas
2003,3,73,Wayne Hunter,T,2012,0,0,1,11,77,,,,,,,,,,,,,,Hawaii
2003,4,110,Seneca Wallace,QB,2011,0,0,1,14,62,452,764,4808,31,18,68,293,1,6,106,0,,,Iowa St.
2003,4,135,Solomon Bates,LB,2004,0,0,0,2,17,,,,,,,,,,,,,,Arizona St.
2003,5,165,Chris Davis,FB,2003,0,0,0,0,1,,,,,,,,,,,,,,Syracuse
2003,6,183,Rashad Moore,DT,2007,0,0,1,11,43,,,,,,,,,,,,,3.0,Tennessee
2003,7,222,Josh Brown,K,2012,0,0,8,0,148,1,1,36,1,0,,,,,,,,,Nebraska
2003,7,224,Taco Wallace,WR,2005,0,0,0,0,4,,,,,,,,,,,,,,Kansas St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2002,1,28,Jerramy Stevens,TE,2010,0,0,2,26,121,,,,,,,,,202,2217,22,,,Washington
2002,2,54,Maurice Morris,RB,2011,0,0,1,29,145,,,,,,867,3648,13,151,1163,5,,,Oregon
2002,2,60,Anton Palepoi,DE,2005,0,0,0,5,35,,,,,,,,,,,,,4.0,UNLV
2002,3,85,Kris Richard,DB,2005,0,0,0,2,39,,,,,,,,,,,,,1.0,USC
2002,4,120,Terreal Bierria,DB,2004,0,0,1,6,29,,,,,,,,,,,,1,,Georgia
2002,5,146,Rocky Bernard,DT,2012,0,0,3,34,160,,,,,,,,,,,,,33.0,Texas A&M
2002,5,169,Ryan Hannam,TE,2006,0,0,0,6,54,,,,,,,,,22,215,2,,,Northern Iowa
2002,5,171,Matt Hill,T,2003,0,0,0,3,26,,,,,,,,,,,,,,Boise St.
2002,6,194,Craig Jarrett,P,2002,0,0,0,0,4,,,,,,,,,,,,,,Michigan St.
2002,7,232,Jeff Kelly,QB,2002,0,0,0,0,1,,,,,,,,,,,,,,Southern Miss
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2001,1,9,Koren Robinson,WR,2008,0,1,4,35,96,,,,,,23,115,1,294,4244,16,,,North Carolina St.
2001,1,17,Steve Hutchinson,G,2012,5,7,11,80,169,,,,,,,,,,,,,,Michigan
2001,2,40,Ken Lucas,DB,2009,0,0,7,46,138,,,,,,,,,,,,25,,Mississippi
2001,3,82,Heath Evans,FB,2010,0,0,0,21,143,,,,,,164,579,4,57,439,4,,,Auburn
2001,4,104,Orlando Huff,LB,2006,0,0,3,22,87,,,,,,,,,,,,2,3.0,Fresno St.
2001,4,127,Curtis Fuller,DB,2004,0,0,0,3,42,,,,,,,,,,,,1,,TCU
2001,4,128,Floyd Womack,T,2011,0,0,5,26,120,,,,,,,,,,,,,,Mississippi St.
2001,5,140,Alex Bannister,WR,2006,0,1,0,1,59,,,,,,,,,9,121,1,,,East. Kentucky
2001,6,172,Josh Booty,QB,,0,0,0,,,,,,,,,,,,,,,,LSU
2001,7,210,Harold Blackmon,DB,2002,0,0,0,1,9,,,,,,,,,,,,,,Northwestern
2001,7,222,Dennis Norman,C,2009,0,0,1,15,74,,,,,,,,,,,,,,Princeton
2001,7,237,Kris Kocurek,DT,2001,0,0,0,0,1,,,,,,,,,,,,,,Texas Tech
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2000,1,19,Shaun Alexander,RB,2008,1,3,7,68,123,,,,,,2187,9453,100,215,1520,12,,,Alabama
2000,1,22,Chris McIntosh,T,2001,0,0,1,7,24,,,,,,,,,,,,,,Wisconsin
2000,2,52,Ike Charlton,DB,2003,0,0,0,5,53,,,,,,,,,,,,2,2.0,Virginia Tech
2000,3,80,Darrell Jackson,WR,2008,0,0,7,55,123,,,,,,6,18,0,499,7132,51,,,Florida
2000,4,116,Marcus U. Bell,LB,2002,0,0,1,7,45,,,,,,,,,,,,1,2.0,Arizona
2000,4,119,Isaiah Kacyvenski,LB,2006,0,0,2,15,100,,,,,,,,,,,,3,1.0,Harvard
2000,6,175,James Williams,WR,2003,0,0,0,4,30,,,,,,1,-5,0,29,410,1,,,Marshall
2000,6,185,Tim Watson,DT,,0,0,0,,,,,,,,,,,,,,,,Rowan
2000,6,190,John Hilliard,DE,2002,0,0,0,6,27,,,,,,,,,,,,,,Mississippi St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1999,1,22,Lamar King,DE,2003,0,0,3,16,57,,,,,,,,,,,,,12.0,Saginaw Valley St.
1999,3,77,Brock Huard,QB,2003,0,0,0,2,8,60,107,689,4,2,9,48,0,,,,,,Washington
1999,3,82,Karsten Bailey,WR,2003,0,0,0,1,19,,,,,,,,,9,88,1,,,Auburn
1999,4,115,Antonio Cochran,DE,2005,0,0,2,19,85,,,,,,,,,,,,2,15.5,Georgia
1999,5,140,Floyd Wedderburn,G,2002,0,0,2,12,46,,,,,,,,,,,,,,Penn St.
1999,5,152,Charlie Rogers,RB,2003,0,0,0,3,67,,,,,,,,,1,7,0,,,Georgia Tech
1999,6,170,Steve Johnson,DB,,0,0,0,,,,,,,,,,,,,,,,Tennessee
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1998,1,15,Anthony Simmons,LB,2004,0,0,4,34,87,,,,,,,,,,,,9,10.0,Clemson
1998,2,47,Todd Weiner,T,2008,0,0,7,46,152,,,,,,,,,1,0,0,,,Kansas St.
1998,3,76,Ahman Green,RB,2009,0,4,6,80,148,1,2,20,1,0,2056,9205,60,378,2883,14,,,Nebraska
1998,4,108,DeShone Myles,LB,2001,0,0,0,3,18,,,,,,,,,,,,,,Nevada-Reno
1998,6,162,Carl Hansen,DE,1998,0,0,0,0,5,,,,,,,,,,,,,,Stanford
1998,6,169,Bobby Shaw,WR,2004,0,0,1,26,90,,,,,,1,1,0,197,2784,14,,,California
1998,7,197,Jason McEndoo,C,1998,0,0,0,0,1,,,,,,,,,,,,,,Washington St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1997,1,3,Shawn Springs,DB,2009,0,1,10,62,169,,,,,,,,,,,,33,8.5,Ohio St.
1997,1,6,Walter Jones,T,2008,4,9,12,94,180,,,,,,,,,,,,,,Florida St.
1997,5,142,Eric Stokes,DB,1998,0,0,0,0,11,,,,,,,,,,,,,,Nebraska
1997,6,174,Itula Mili,TE,2006,0,0,2,23,114,,,,,,,,,164,1743,13,,,BYU
1997,7,211,Carlos Jones,DB,,0,0,0,,,,,,,,,,,,,,,,Miami (FL)
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1996,1,21,Pete Kendall,G,2008,0,0,13,51,189,,,,,,,,,1,-9,0,,,Boston Col.
1996,2,47,Fred Thomas,DB,2007,0,0,5,32,156,,,,,,,,,,,,13,5.0,Tenn-Martin
1996,3,77,Robert Barr,T,,0,0,0,,,,,,,,,,,,,,,,Rutgers
1996,3,91,Reggie D Brown,RB,2000,0,0,1,2,61,,,,,,18,46,0,36,237,1,,,Fresno St.
1996,4,99,Phillip Daniels,DE,2010,0,0,11,67,201,,,,,,,,,,,,1,62.0,Georgia
1996,4,131,Eric Unverzagt,LB,1997,0,0,0,0,9,,,,,,,,,,,,,,Wisconsin
1996,6,184,Reggie Green,G,,0,0,0,,,,,,,,,,,,,,,,Florida
1996,6,209,T.J. Cunningham,DB,1996,0,0,0,1,9,,,,,,,,,,,,,,Colorado
1996,7,225,Johnie Church,DE,,0,0,0,,,,,,,,,,,,,,,,Florida
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1995,1,8,Joey Galloway,WR,2010,0,0,11,78,198,1,1,-1,0,0,63,496,1,701,10950,77,,,Ohio St.
1995,2,39,Christian Fauria,TE,2007,0,0,9,34,191,,,,,,,,,252,2529,22,,,Colorado
1995,4,126,Jason Kyle,LB,2010,0,0,0,9,203,,,,,,,,,,,,,,Arizona St.
1995,6,180,Henry McMillian,DT,1996,0,0,0,0,3,,,,,,,,,,,,,,Florida
1995,6,203,Eddie Goines,WR,,0,0,0,,,,,,,,,,,,,,,,North Carolina St.
1995,7,216,Keif Bryant,DE,,0,0,0,,,,,,,,,,,,,,,,Rutgers
