Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1998,7,219,Nate Wayne,LB,2005,0,0,4,35,90,,,,,,,,,,,,8,16.0,Mississippi
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1997,1,28,Trevor Pryce,DT,2010,1,4,9,81,187,,,,,,,,,,,,2,91.0,Clemson
1997,3,67,Dan Neil,G,2004,0,0,7,42,108,,,,,,,,,,,,,,Texas
1997,4,124,Cory Gilliard,DB,1997,0,0,0,0,1,,,,,,,,,,,,,,Ball St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1996,1,15,John Mobley,LB,2003,1,0,6,52,105,,,,,,,,,,,,5,10.5,Kutztown Pennsylvania
1996,2,44,Tory James,DB,2006,0,1,5,39,158,,,,,,,,,,,,39,1.0,LSU
1996,3,65,Detron Smith,RB,2003,0,1,0,1,113,,,,,,5,17,0,13,103,2,,,Texas A&M
1996,3,78,Mark A. Campbell,DT,1997,0,0,0,0,5,,,,,,,,,,,,,,Florida
1996,4,100,Jeff Lewis,QB,2000,0,0,0,2,12,28,54,210,0,2,21,78,0,,,,,,Northern Arizona
1996,4,122,Darrius Johnson,DB,2003,0,0,0,6,63,,,,,,,,,,,,2,1.0,Oklahoma
1996,5,159,Patrick Jeffers,WR,2001,0,0,1,17,46,,,,,,2,16,0,98,1563,14,,,Virginia
1996,6,181,Tony Veland,DB,1998,0,0,0,3,27,,,,,,,,,,,,1,,Nebraska
1996,7,213,Leslie Ratliffe,T,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1996,7,226,Chris Banks,G,2000,0,0,0,2,28,,,,,,,,,,,,,,Kansas
1996,7,235,L.T. Levine,RB,,0,0,0,,,,,,,,,,,,,,,,Kansas
1996,7,236,Brian Gragert,P,,0,0,0,,,,,,,,,,,,,,,,Wyoming
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1995,4,121,Jamie Brown,T,1999,0,0,0,7,38,,,,,,,,,,,,,,Florida A&M
1995,4,124,Ken Brown,LB,1995,0,0,0,0,2,,,,,,,,,,,,,,Virginia Tech
1995,5,146,Phil Yeboah-Kodie,LB,1996,0,0,0,0,2,,,,,,,,,,,,,,Penn St.
1995,6,182,Fritz Fequiere,G,,0,0,0,,,,,,,,,,,,,,,,Iowa
1995,6,196,Terrell Davis,RB,2001,3,3,5,72,78,,,,,,1655,7607,60,169,1280,5,,,Georgia
1995,7,218,Steve Russ,LB,2000,0,0,0,1,24,,,,,,,,,,,,,,Air Force
1995,7,222,Byron Chamberlain,TE,2003,0,1,2,26,106,,,,,,,,,167,2048,6,,,
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1994,2,51,Allen Aldridge,LB,2001,0,0,7,40,128,,,,,,,,,,,,1,10.5,Houston
1994,4,123,Randy Fuller,DB,1999,0,0,0,4,64,,,,,,,,,,,,1,3.0,Tennessee St.
