Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1993,3,57,John Gerak,G,1997,0,0,3,13,63,,,,,,,,,1,3,0,,,Penn St.
1993,3,79,Gilbert Brown,DT,2003,0,0,7,38,125,,,,,,,,,,,,,7.0,Kansas
1993,4,106,Ashley Sheppard,LB,1995,0,0,0,2,21,,,,,,,,,,,,,1.5,Clemson
1993,5,133,Everett Lindsay,T,2003,0,0,3,27,136,,,,,,,,,,,,,,Mississippi
1993,7,192,Gino Torretta,QB,1996,0,0,0,0,2,5,16,41,1,1,2,12,0,,,,,,Miami (FL)
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1992,2,39,Robert Harris,DT,1999,0,0,4,31,97,,,,,,,,,,,,,27.0,Saginaw Valley St.
1992,4,98,Roy Barker,DE,2000,0,0,6,46,118,,,,,,,,,,,,3,44.5,North Carolina
1992,5,125,Ed McDaniel,LB,2001,0,1,7,48,125,,,,,,,,,,,,4,19.5,Clemson
1992,6,152,Mike Gaddis,RB,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1992,7,183,David Wilson,DB,1992,0,0,0,0,4,,,,,,,,,,,,,,California
1992,8,210,Luke Fisher,TE,,0,0,0,,,,,,,,,,,,,,,,East Carolina
1992,9,227,Brad Johnson,QB,2008,0,2,8,74,177,2668,4326,29054,166,122,276,657,8,1,1,1,,,Florida St.
1992,9,237,Ronnie West,WR,1992,0,0,0,0,12,,,,,,,,,,,,,,Pittsburg St.
1992,10,264,Brad Culpepper,DT,2000,0,0,5,42,131,,,,,,,,,,,,,34.0,Florida
1992,11,295,Charles Evans,RB,2000,0,0,3,12,98,,,,,,156,498,4,110,766,2,,,
1992,12,322,Joe Randolph,WR,,0,0,0,,,,,,,,,,,,,,,,Elon
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1991,3,65,Carlos Jenkins,LB,1996,0,0,5,31,80,,,,,,,,,,,,4,9.0,Michigan St.
1991,3,68,Jake Reed,WR,2002,0,0,6,53,155,,,,,,,,,450,6999,36,,,Grambling St.
1991,4,92,Randy Baldwin,RB,1996,0,0,0,3,65,,,,,,74,231,0,6,50,1,,,Mississippi
1991,5,119,Chris Thome,C,1992,0,0,0,1,11,,,,,,,,,,,,,,Minnesota
1991,6,163,Todd Scott,DB,1997,0,1,4,29,84,,,,,,,,,,,,7,1.0,La-Lafayette
1991,7,179,Scotty Reagan,DT,,0,0,0,,,,,,,,,,,,,,,,Humboldt St.
1991,7,180,Tripp Welborne,DB,1992,0,0,0,0,2,,,,,,,,,,,,,,Michigan
1991,8,206,Reggie Johnson,DE,,0,0,0,,,,,,,,,,,,,,,,Arizona
1991,9,232,Gerald Hudson,RB,,0,0,0,,,,,,,,,,,,,,,,Oklahoma St.
1991,10,259,Brady Pierce,T,,0,0,0,,,,,,,,,,,,,,,,Wisconsin
1991,11,286,Ivan Caesar,LB,1991,0,0,0,2,14,,,,,,,,,,,,,,Boston Col.
1991,12,313,Darren Hughes,WR,,0,0,0,,,,,,,,,,,,,,,,Carson-Newman
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1990,3,54,Mike L. Jones,TE,1992,0,0,0,2,31,,,,,,,,,5,26,2,,,Texas A&M
1990,3,74,Marion Hobby,DE,1992,0,0,0,5,42,,,,,,,,,,,,,5.0,Tennessee
1990,4,104,Alonzo Hampton,DB,1991,0,0,0,3,25,,,,,,,,,,,,1,,Pittsburgh
1990,5,116,Reggie Thornton,WR,1993,0,0,0,0,6,,,,,,,,,1,38,0,,,Bowling Green
1990,5,131,Cedric Smith,FB,1997,0,0,1,6,72,,,,,,40,100,2,20,141,2,,,Florida
1990,7,188,John Levelis,LB,,0,0,0,,,,,,,,,,,,,,,,C.W. Post
1990,8,214,Craig Schlichting,DE,,0,0,0,,,,,,,,,,,,,,,,Wyoming
1990,9,241,Terry Allen,RB,2001,0,1,9,61,130,,,,,,2152,8614,73,204,1601,6,,,Clemson
1990,10,249,Pat Newman,WR,1994,0,0,0,1,34,,,,,,,,,14,175,1,,,Utah St.
1990,10,271,Donald Smith,DB,1991,0,0,0,0,3,,,,,,,,,,,,,,Liberty
1990,12,324,Ron Goetz,LB,,0,0,0,,,,,,,,,,,,,,,,Minnesota
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1989,2,52,David Braxton,LB,1994,0,0,0,7,71,,,,,,,,,,,,,1.0,Wake Forest
1989,3,80,John Hunter,T,1992,0,0,0,3,26,,,,,,,,,,,,,,BYU
1989,4,108,Darryl Ingram,TE,1993,0,0,0,2,36,,,,,,,,,5,47,1,,,California
