Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1991,7,173,Leon Lett,DT,2001,0,2,5,40,121,,,,,,,,,,,,,22.5,Emporia St.
1991,9,235,Damon Mays,WR,1993,0,0,0,0,2,,,,,,,,,,,,,,Missouri
1991,10,264,Sean Love,G,1995,0,0,0,1,19,,,,,,,,,,,,,,Penn St.
1991,11,291,Tony Boles,RB,,0,0,0,,,,,,,,,,,,,,,,Michigan
1991,12,320,Larry Brown,DB,1998,0,0,5,30,95,,,,,,,,,,,,14,,TCU
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1990,1,17,Emmitt Smith HOF,RB,2004,4,8,14,129,226,1,1,21,1,0,4409,18355,164,515,3224,11,,,Florida
1990,2,26,Alexander Wright,WR,1996,0,0,2,15,86,,,,,,6,42,0,101,1597,10,,,Auburn
1990,3,64,Jimmie Jones,DT,1997,0,0,3,32,121,,,,,,,,,,,,,32.0,Miami (FL)
1990,5,123,Stan Smagala,DB,1991,0,0,0,0,11,,,,,,,,,,,,,,Notre Dame
1990,9,221,Kenneth Gant,DB,1997,0,0,0,11,113,,,,,,,,,,,,7,3.0,
1990,11,277,Dave Harper,LB,1990,0,0,0,0,6,,,,,,,,,,,,,,Humboldt St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1989,1,1,Troy Aikman HOF,QB,2000,0,6,12,97,165,2898,4715,32942,165,141,327,1016,9,2,-19,0,,,UCLA
1989,2,29,Steve Wisniewski,G,2001,2,8,13,89,206,,,,,,,,,,,,,,Penn St.
1989,2,39,Daryl Johnston,RB,1999,0,2,9,27,151,,,,,,232,753,8,294,2227,14,,,Syracuse
1989,3,57,Mark Stepnoski,C,2001,0,5,12,69,194,,,,,,1,0,0,,,,,,Pittsburgh
1989,3,68,Rhondy Weston,DE,1989,0,0,0,2,12,,,,,,,,,,,,,2.0,Florida
1989,4,85,Tony Tolbert,DE,1997,0,1,7,61,144,,,,,,,,,,,,1,59.0,Texas-El Paso
1989,5,113,Keith Jennings,TE,1997,0,0,5,18,92,,,,,,,,,107,1082,10,,,Clemson
1989,5,119,Willis Crockett,LB,1990,0,0,0,1,13,,,,,,,,,,,,,,Georgia Tech
1989,5,125,Jeff Roth,DT,,0,0,0,,,,,,,,,,,,,,,,Florida
1989,7,168,Kevin Peterson,LB,,0,0,0,,,,,,,,,,,,,,,,Northwestern
1989,8,196,Charvez Foger,RB,,0,0,0,,,,,,,,,,,,,,,,Nevada-Reno
1989,9,224,Tim Jackson,DB,1989,0,0,0,0,1,,,,,,,,,,,,,,Nebraska
1989,10,252,Rod Carter,LB,,0,0,0,,,,,,,,,,,,,,,,Miami (FL)
1989,11,280,Randy Shannon,LB,1990,0,0,0,2,17,,,,,,,,,,,,,,Miami (FL)
1989,12,308,Scott Ankrom,WR,1989,0,0,0,0,10,,,,,,,,,,,,,,TCU
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1988,1,11,Michael Irvin HOF,WR,1999,1,5,10,105,159,,,,,,6,6,0,750,11904,65,,,Miami (FL)
1988,2,41,Ken Norton,LB,2000,1,3,12,78,191,,,,,,,,,,,,5,12.5,UCLA
1988,3,67,Mark Hutson,G,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1988,4,94,Dave Widell,C,1998,0,0,6,36,156,,,,,,,,,,,,,,Boston Col.
1988,6,151,Scott Secules,QB,1993,0,0,0,5,57,108,204,1311,4,14,24,136,1,,,,,,Virginia
1988,7,178,Owen Hooven,T,,0,0,0,,,,,,,,,,,,,,,,Oregon St.
1988,8,205,Mark Higgs,RB,1995,0,0,3,23,90,,,,,,794,2959,14,40,303,0,,,Kentucky
1988,9,232,Brian Bedford,WR,,0,0,0,,,,,,,,,,,,,,,,California
1988,10,263,Billy Owens,DB,1988,0,0,0,1,16,,,,,,,,,,,,,1.0,Pittsburgh
1988,11,290,Chad Hennings,DT,2000,0,0,4,38,119,,,,,,,,,,,,,27.5,Air Force
1988,12,317,Ben Hummel,LB,,0,0,0,,,,,,,,,,,,,,,,UCLA
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1987,1,12,Danny Noonan,DT,1992,0,0,2,21,73,,,,,,,,,,,,1,15.0,Nebraska
1987,2,39,Ron Francis,DB,1990,0,0,1,11,54,,,,,,,,,,,,4,,Baylor
1987,3,68,Jeff Zimmerman,G,1990,0,0,0,2,34,,,,,,,,,,,,,,Florida
1987,4,95,Kelvin Martin,WR,1996,0,0,4,38,139,,,,,,11,7,0,367,4768,15,,,Boston Col.
1987,5,124,Everett Gay,WR,1988,0,0,0,2,16,,,,,,,,,15,205,1,,,Texas
1987,6,151,Joe Onosai,G,,0,0,0,,,,,,,,,,,,,,,,Hawaii
1987,7,180,Kevin Sweeney,QB,1988,0,0,0,2,6,47,106,605,7,6,11,42,0,,,,,,Fresno St.
1987,8,206,Kevin Gogan,G,2000,0,3,11,62,213,,,,,,,,,,,,,,Washington
1987,9,235,Alvin Blount,RB,1987,0,0,0,1,2,,,,,,46,125,3,1,5,0,,,Maryland
1987,10,262,Dale Jones,LB,1987,0,0,0,2,3,,,,,,,,,,,,,,Tennessee
1987,11,291,Jeff Ward,K,,0,0,0,,,,,,,,,,,,,,,,Texas
1987,12,318,Scott Armstrong,LB,,0,0,0,,,,,,,,,,,,,,,,Florida
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1986,1,18,Mike Sherrard,WR,1996,0,0,2,33,105,,,,,,3,1,0,257,3931,22,,,UCLA
1986,2,33,Darryl Clack,RB,1989,0,0,0,2,51,,,,,,29,113,2,22,213,1,,,Arizona St.
1986,3,74,Mark Walen,DT,1988,0,0,0,3,24,,,,,,,,,,,,,5.0,UCLA
1986,4,100,Max Zendejas,K,1988,0,0,3,0,27,,,,,,,,,,,,,,Arizona
1986,6,140,Thornton Chandler,TE,1989,0,0,1,6,49,,,,,,,,,29,268,4,,,Alabama
1986,6,150,Stan Gelbaugh,QB,1996,0,0,1,2,21,192,391,2100,10,22,28,108,0,,,,,,Maryland
1986,6,158,Lloyd Yancey,G,,0,0,0,,,,,,,,,,,,,,,,Temple
1986,7,185,Johnny Holloway,DB,1987,0,0,0,2,19,,,,,,,,,,,,1,,Kansas
1986,8,212,Topper Clemons,RB,1987,0,0,0,0,3,,,,,,3,0,0,1,13,1,,,Wake Forest
1986,9,242,John Ionata,G,,0,0,0,,,,,,,,,,,,,,,,Florida St.
1986,10,269,Bryan Chester,G,,0,0,0,,,,,,,,,,,,,,,,Texas
1986,11,296,Garth Jax,LB,1995,0,0,2,16,143,,,,,,,,,,,,2,3.0,Florida St.
1986,12,307,Chris Duliban,LB,1987,0,0,0,1,3,,,,,,,,,,,,,2.0,Texas
1986,12,322,Tony Flack,DB,,0,0,0,,,,,,,,,,,,,,,,Georgia
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1985,1,17,Kevin Brooks,DT,1990,0,0,3,21,69,,,,,,,,,,,,,15.5,Michigan
1985,2,44,Jesse Penn,LB,1987,0,0,0,5,42,,,,,,,,,,,,1,2.5,Virginia Tech
1985,3,76,Crawford Ker,G,1991,0,0,6,27,92,,,,,,,,,,,,,,Florida
1985,4,103,Robert Lavette,RB,1987,0,0,0,0,33,,,,,,23,40,0,7,45,1,,,Georgia Tech
1985,5,114,Herschel Walker,RB,1997,0,2,8,89,187,1,3,12,0,0,1954,8225,61,512,4859,21,,,Georgia
1985,5,119,Matt Darwin,C,,0,0,0,,,,,,,,,,,,,,,,Texas A&M
1985,6,144,Kurt Ploeger,DE,1987,0,0,0,0,5,,,,,,,,,,,,,,Gustavus Adolphus
1985,6,157,Matt Moran,G,,0,0,0,,,,,,,,,,,,,,,,Stanford
1985,7,178,Karl Powe,WR,1986,0,0,0,2,16,,,,,,,,,14,237,0,,,Alabama St.
1985,7,184,Jim Herrmann,DE,,0,0,0,,,,,,,,,,,,,,,,BYU
1985,8,216,Leon Gonzalez,WR,1987,0,0,0,0,13,,,,,,,,,6,68,0,,,Bethune-Cookman
1985,9,243,Scott Strasburger,LB,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1985,10,270,Joe Jones,TE,1987,0,0,0,1,3,,,,,,,,,3,25,1,,,Virginia Tech
1985,11,297,Neal Dellocono,LB,,0,0,0,,,,,,,,,,,,,,,,UCLA
1985,12,324,Karl Jordan,LB,,0,0,0,,,,,,,,,,,,,,,,Vanderbilt
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1984,1,25,Billy Cannon Jr.,LB,1984,0,0,0,1,8,,,,,,,,,,,,,,Texas A&M
1984,2,40,Victor Scott,DB,1988,0,0,0,6,45,,,,,,,,,,,,5,3.0,Colorado
1984,3,81,Fred Cornwell,TE,1985,0,0,0,3,30,,,,,,,,,8,100,2,,,USC
1984,4,110,Steve DeOssie,LB,1995,0,0,2,24,175,,,,,,,,,,,,1,,Boston Col.
1984,5,113,Steve Pelluer,QB,1990,0,0,2,24,65,548,974,6870,29,39,142,858,6,,,,,,Washington
1984,5,137,Norm Granger,RB,1987,0,0,0,0,18,,,,,,6,12,0,2,34,0,,,Iowa
1984,6,152,Eugene Lockhart,LB,1992,0,0,7,52,136,,,,,,,,,,,,6,16.0,Houston
1984,6,166,Joe Levelis,G,,0,0,0,,,,,,,,,,,,,,,,Iowa
1984,7,193,Ed Martin,LB,,0,0,0,,,,,,,,,,,,,,,,Indiana St.
1984,8,222,Mike Revell,RB,,0,0,0,,,,,,,,,,,,,,,,Bethune-Cookman
1984,9,232,John Hunt,T,1987,0,0,0,0,3,,,,,,,,,,,,,,Florida
1984,9,249,Neil Maune,G,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1984,10,278,Brian Salonen,LB,1985,0,0,0,3,32,,,,,,,,,,,,,,Montana
1984,11,304,Dowe Aughtman,DT,1984,0,0,0,1,7,,,,,,,,,,,,,,Auburn
1984,12,334,Carl Lewis,WR,,0,0,0,,,,,,,,,,,,,,,,Houston
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1983,1,23,Jim Jeffcoat,DE,1997,0,0,8,60,227,,,,,,,,,,,,2,102.5,Arizona St.
1983,2,50,Mike Walter,LB,1993,0,0,7,47,149,,,,,,,,,,,,2,8.0,Oregon
1983,3,77,Bryan Caldwell,DE,1984,0,0,0,0,8,,,,,,,,,,,,,,Arizona St.
1983,4,108,Chris Faulkner,TE,1985,0,0,0,2,17,,,,,,,,,2,18,0,,,Florida
1983,5,135,Chuck McSwain,RB,1987,0,0,0,0,19,,,,,,9,23,0,,,,,,Clemson
1983,6,162,Reggie Collier,QB,1987,0,0,0,1,6,12,22,206,3,3,10,73,0,,,,,,Southern Miss
1983,7,189,Chris Schultz,T,1985,0,0,0,4,21,,,,,,,,,,,,,,Arizona
1983,8,220,Lawrence Ricks,RB,1984,0,0,0,0,17,,,,,,23,29,0,3,5,0,,,Michigan
1983,9,246,Al Gross,DB,1987,0,0,2,21,58,,,,,,,,,,,,11,,Arizona
1983,10,273,Eric Moran,T,1986,0,0,0,5,37,,,,,,,,,,,,,,Washington
1983,11,300,Dan Taylor,T,,0,0,0,,,,,,,,,,,,,,,,Idaho St.
1983,12,331,Lorenzo Bouier,RB,,0,0,0,,,,,,,,,,,,,,,,Maine
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1982,1,25,Rod Hill,DB,1987,0,0,0,7,48,,,,,,,,,,,,4,,Kentucky St.
1982,2,53,Jeff Rohrer,LB,1987,0,0,3,22,83,,,,,,,,,,,,,7.5,Yale
1982,3,81,Jim Eliopulos,LB,1985,0,0,0,4,31,,,,,,,,,,,,,,Wyoming
1982,4,101,Brian Carpenter,DB,1984,0,0,1,9,35,,,,,,,,,,,,4,,Michigan
1982,4,109,Monty Hunter,DB,1983,0,0,0,1,14,,,,,,,,,,,,,1.0,Salem
1982,5,137,Phil Pozderac,T,1987,0,0,3,19,70,,,,,,,,,1,1,0,,,Notre Dame
1982,6,143,Ken Hammond,G,,0,0,0,,,,,,,,,,,,,,,,Vanderbilt
1982,6,165,Charles Daum,DT,,0,0,0,,,,,,,,,,,,,,,,Cal Poly-San Luis Obispo
1982,7,193,Bill Purifoy,DE,,0,0,0,,,,,,,,,,,,,,,,Tulsa
1982,8,216,George Peoples,RB,1985,0,0,0,0,32,,,,,,8,24,0,,,,,,Auburn
1982,8,221,Dwight Sullivan,RB,,0,0,0,,,,,,,,,,,,,,,,North Carolina St.
1982,9,249,Joe Gary,DT,,0,0,0,,,,,,,,,,,,,,,,UCLA
1982,10,277,Todd Eckerson,T,,0,0,0,,,,,,,,,,,,,,,,North Carolina St.
1982,11,295,George Thompson,WR,,0,0,0,,,,,,,,,,,,,,,,
1982,11,304,Mike Whiting,RB,,0,0,0,,,,,,,,,,,,,,,,Florida St.
1982,12,332,Rich Burtness,G,,0,0,0,,,,,,,,,,,,,,,,Montana
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1981,1,26,Howard Richards,G,1987,0,0,1,13,69,,,,,,,,,,,,,,Missouri
1981,2,53,Doug Donley,WR,1984,0,0,0,7,43,,,,,,2,5,0,55,898,4,,,Ohio St.
1981,3,81,Glen Titensor,G,1988,0,0,3,20,92,,,,,,,,,,,,,,BYU
1981,4,91,Scott Pelluer,LB,1985,0,0,0,6,65,,,,,,,,,,,,,,Washington St.
1981,4,108,Derrie Nelson,LB,1986,0,0,0,3,48,,,,,,,,,,,,,,Nebraska
1981,5,137,Danny Spradlin,LB,1985,0,0,0,5,63,,,,,,,,,,,,,1.0,Tennessee
1981,6,163,Vince Skillings,DB,,0,0,0,,,,,,,,,,,,,,,,Ohio St.
1981,7,173,Ron Fellows,DB,1988,0,0,4,28,112,,,,,,,,,,,,19,,Missouri
1981,7,191,Ken Miller,DB,,0,0,0,,,,,,,,,,,,,,,,East. Michigan
1981,8,218,Paul Piurowski,LB,,0,0,0,,,,,,,,,,,,,,,,Florida St.
1981,9,246,Mike Wilson,WR,1990,0,0,2,22,136,,,,,,,,,159,2199,15,,,Washington St.
1981,10,273,Pat Graham,DT,,0,0,0,,,,,,,,,,,,,,,,California
1981,11,302,Tim Morrison,G,,0,0,0,,,,,,,,,,,,,,,,Georgia
1981,12,329,Nate Lundy,WR,,0,0,0,,,,,,,,,,,,,,,,Indiana
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1980,3,78,Bill Roe,LB,1987,0,0,0,3,19,,,,,,,,,,,,,,Colorado
1980,3,80,James Jones,RB,1985,0,0,0,4,62,1,2,12,1,1,84,331,1,42,312,1,,,Mississippi St.
1980,4,105,Kurt Petersen,G,1985,0,0,5,27,84,,,,,,,,,,,,,,Missouri
1980,5,133,Gary Hogeboom,QB,1989,0,0,2,22,79,743,1325,9436,49,60,83,161,4,,,,,,Central Michigan
1980,6,162,Timmy Newsome,RB,1988,0,0,4,22,121,,,,,,342,1226,19,212,1966,11,,,Winston-Salem St.
1980,7,189,Lester Brown,RB,,0,0,0,,,,,,,,,,,,,,,,Clemson
1980,8,216,Larry Savage,LB,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1980,9,246,Jackie Flowers,WR,,0,0,0,,,,,,,,,,,,,,,,Florida St.
1980,10,273,Matthew Teague,DE,,0,0,0,,,,,,,,,,,,,,,,Prairie View
1980,11,300,Gary Padjen,LB,1987,0,0,0,4,41,,,,,,,,,,,,,,Arizona St.
1980,12,330,Norm Wells,DT,1980,0,0,0,0,3,,,,,,,,,,,,,,Northwestern
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1979,1,27,Robert Shaw,C,1981,0,0,0,5,33,,,,,,,,,,,,,,Tennessee
1979,2,55,Aaron Mitchell,DB,1981,0,0,1,10,44,,,,,,,,,,,,4,,UNLV
1979,3,76,Doug Cosbie,TE,1988,0,3,6,46,144,,,,,,7,35,0,300,3728,30,,,Santa Clara
1979,4,109,Ralph DeLoach,DE,1981,0,0,0,0,1,,,,,,,,,,,,,,California
1979,5,121,Bob Hukill,G,,0,0,0,,,,,,,,,,,,,,,,North Carolina
1979,5,128,Curtis Anderson,DE,1979,0,0,0,1,6,,,,,,,,,,,,,,
1979,5,136,Ron Springs,RB,1986,0,0,5,35,112,2,7,45,2,1,694,2519,28,249,2259,10,,,Ohio St.
1979,6,155,Tim Lavender,DB,,0,0,0,,,,,,,,,,,,,,,,USC
1979,6,160,Mike Salzano,G,,0,0,0,,,,,,,,,,,,,,,,North Carolina
1979,6,164,Chris DeFrance,WR,1979,0,0,0,0,4,,,,,,,,,,,,,,Arizona St.
1979,7,191,Greg Fitzpatrick,LB,,0,0,0,,,,,,,,,,,,,,,,Youngstown St.
1979,8,219,Bruce Thornton,DE,1982,0,0,0,5,47,,,,,,,,,,,,1,1.0,Illinois
1979,9,247,Garry Cobb,LB,1989,0,0,8,51,140,,,,,,,,,2,44,0,10,23.5,USC
1979,10,274,Mike Calhoun,DT,1980,0,0,0,0,7,,,,,,,,,,,,,,Notre Dame
1979,12,329,Quentin Lowry,LB,1983,0,0,0,2,27,,,,,,,,,,,,,,Youngstown St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1978,1,28,Larry Bethea,DT,1983,0,0,0,7,81,,,,,,,,,,,,,5.0,Michigan St.
1978,2,56,Todd Christensen,TE,1988,2,5,6,64,137,0,0,0,0,0,1,-6,0,461,5872,41,,,BYU
1978,3,84,Dave Hudgens,DT,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1978,4,110,Alois Blackwell,RB,1979,0,0,0,0,19,,,,,,9,37,0,,,,,,Houston
1978,5,138,Rich Rosen,G,,0,0,0,,,,,,,,,,,,,,,,Syracuse
1978,6,166,Harold Randolph,LB,,0,0,0,,,,,,,,,,,,,,,,East Carolina
1978,7,194,Tom Randall,G,1979,0,0,0,2,24,,,,,,,,,,,,,,Iowa St.
1978,8,222,Homer Butler,WR,,0,0,0,,,,,,,,,,,,,,,,UCLA
1978,9,250,Russ Williams,DB,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1978,10,278,Barry Tomasetti,G,,0,0,0,,,,,,,,,,,,,,,,Iowa
1978,11,306,Dennis Thurman,DB,1986,0,0,4,36,137,,,,,,,,,,,,36,3.0,USC
1978,12,334,Lee Washburn,G,,0,0,0,,,,,,,,,,,,,,,,Montana St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1977,1,2,Tony Dorsett HOF,RB,1988,1,4,11,107,173,2,8,41,1,1,2936,12739,77,398,3554,13,,,Pittsburgh
1977,2,54,Glenn Carano,QB,1983,0,0,0,1,36,21,57,304,3,1,12,15,0,,,,,,UNLV
1977,3,62,Tony Hill,WR,1986,0,3,9,68,141,1,2,42,0,0,14,84,0,479,7988,51,,,Stanford
1977,3,81,Val Belcher,G,,0,0,0,,,,,,,,,,,,,,,,Houston
1977,4,108,Guy Brown,LB,1982,0,0,1,14,85,,,,,,,,,,,,1,,Houston
1977,5,137,Andy Frederick,T,1985,0,0,0,15,132,,,,,,,,,,,,,,New Mexico
1977,6,164,Jim Cooper,T,1986,0,0,7,49,133,,,,,,,,,,,,,,Temple
1977,7,191,Dave Stalls,DE,1985,0,0,2,24,99,,,,,,,,,,,,,7.5,Northern Colorado
1977,8,208,Al Cleveland,DE,,0,0,0,,,,,,,,,,,,,,,,Pacific
1977,8,221,Fred Williams,RB,,0,0,0,,,,,,,,,,,,,,,,Arizona St.
1977,9,248,Mark Cantrell,C,,0,0,0,,,,,,,,,,,,,,,,North Carolina
1977,10,275,Steve DeBerg,QB,1998,0,0,11,84,206,2874,5024,34241,196,204,204,200,7,,,,,,San Jose St.
1977,11,305,Don Wardlow,TE,,0,0,0,,,,,,,,,,,,,,,,Washington
1977,12,332,Greg Peters,G,,0,0,0,,,,,,,,,,,,,,,,California
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1976,1,27,Aaron Kyle,DB,1982,0,0,6,36,95,,,,,,,,,,,,11,,Wyoming
1976,2,40,Jim D. Jensen,RB,1982,0,0,1,14,78,,,,,,283,1126,4,80,651,3,,,Iowa
1976,2,55,Jim Eidson,G,1976,0,0,0,1,9,,,,,,,,,,,,,,Mississippi St.
1976,3,73,Duke Fergerson,WR,1980,0,0,1,7,42,,,,,,,,,35,543,2,,,San Diego St.
1976,3,75,John Smith,RB,,0,0,0,,,,,,,,,,,,,,,,Boise St.
1976,3,87,Butch Johnson,WR,1985,0,0,2,28,144,,,,,,5,22,0,193,3091,28,,,California-Riverside
1976,4,119,Tom Rafferty,C,1989,0,0,13,65,203,,,,,,,,,1,8,0,,,Penn St.
1976,5,151,Wally Pesuit,G,1980,0,0,0,3,48,,,,,,,,,,,,,,Kentucky
1976,6,181,Greg McGuire,T,,0,0,0,,,,,,,,,,,,,,,,Indiana
1976,7,186,Greg Schaum,DE,1978,0,0,0,2,26,,,,,,,,,,,,,,Michigan St.
1976,7,208,Dave Williams,RB,1981,0,0,1,13,66,,,,,,172,501,1,92,675,7,,,Colorado
1976,8,236,Henry Laws,DB,,0,0,0,,,,,,,,,,,,,,,,South Carolina
1976,9,264,Beasley Reece,DB,1984,0,0,7,51,117,,,,,,,,,1,6,0,18,,North Texas
1976,10,290,Leroy Cook,DE,,0,0,0,,,,,,,,,,,,,,,,Alabama
1976,11,317,Cornelius Greene,QB,,0,0,0,,,,,,,,,,,,,,,,Ohio St.
1976,12,346,Charles McShane,LB,1979,0,0,0,2,29,,,,,,,,,,,,,,California Lutheran
1976,13,374,Mark Driscoll,QB,,0,0,0,,,,,,,,,,,,,,,,Colorado St.
1976,14,402,Larry Mushinskie,TE,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1976,15,430,Dale Curry,LB,,0,0,0,,,,,,,,,,,,,,,,UCLA
1976,16,458,Rick Costanzo,T,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1976,17,486,Stan Woodfill,K,,0,0,0,,,,,,,,,,,,,,,,Oregon
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1975,1,2,Randy White HOF,DT,1988,7,9,11,119,209,,,,,,,,,,,,1,52.0,Maryland
1975,1,18,Thomas Henderson,LB,1980,0,1,3,31,75,,,,,,,,,,,,4,,Langston
1975,2,44,Burton Lawless,G,1980,0,0,1,17,82,,,,,,,,,,,,,,Florida
1975,3,70,Bob Breunig,LB,1984,0,3,9,68,135,,,,,,,,,1,21,0,9,1.5,Arizona St.
1975,4,90,Pat Donovan,T,1983,0,4,7,63,129,,,,,,,,,,,,,,Stanford
1975,4,96,Randy Hughes,DB,1980,0,0,1,15,77,,,,,,,,,,,,9,,Oklahoma
1975,5,113,Kyle Davis,C,1978,0,0,0,1,21,,,,,,,,,,,,,,Oklahoma
1975,6,148,Rolly Woolsey,DB,1978,0,0,1,7,44,,,,,,,,,,,,5,,Boise St.
1975,7,173,Mike Hegman,LB,1987,0,0,8,55,170,,,,,,,,,,,,7,15.5,Tennessee St.
1975,8,200,Mitch Hoopes,P,1977,0,0,2,0,25,1,3,21,0,0,3,23,0,,,,,,Arizona
1975,9,226,Ed Jones,DB,1975,0,0,1,5,12,,,,,,,,,,,,3,,Rutgers
1975,10,252,Dennis Booker,RB,,0,0,0,,,,,,,,,,,,,,,,Millersville
1975,11,278,Greg Krpalek,C,,0,0,0,,,,,,,,,,,,,,,,Oregon St.
1975,12,304,Chuck Bland,DB,,0,0,0,,,,,,,,,,,,,,,,Cincinnati
1975,13,330,Herbert Scott,G,1984,2,3,7,60,140,,,,,,,,,,,,,,Virginia Union
1975,14,356,Scott Laidlaw,RB,1980,0,0,1,15,74,,,,,,255,1007,9,74,668,3,,,Stanford
1975,15,382,Willie Hamilton,RB,,0,0,0,,,,,,,,,,,,,,,,Arizona
1975,16,407,Pete Clark,TE,,0,0,0,,,,,,,,,,,,,,,,Colorado St.
1975,17,434,Jim Testerman,TE,,0,0,0,,,,,,,,,,,,,,,,Dayton
