Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1972,1,23,Jeff Kinney,RB,1976,0,0,1,18,62,,,,,,353,1285,5,68,502,1,,,Nebraska
1972,4,97,Andy Hamilton,WR,1975,0,0,0,2,24,,,,,,,,,16,270,0,,,LSU
1972,5,127,Milt Davis,DE,,0,0,0,,,,,,,,,,,,,,,,Texas-Arlington
1972,6,153,John Kahler,DE,,0,0,0,,,,,,,,,,,,,,,,Long Beach St.
1972,7,179,Dean Carlson,QB,1974,0,0,0,0,1,7,15,116,0,1,2,17,0,,,,,,Iowa St.
1972,8,205,Scott Mahoney,G,,0,0,0,,,,,,,,,,,,,,,,Colorado
1972,9,231,Dave Taylor,DT,,0,0,0,,,,,,,,,,,,,,,,Weber St.
1972,10,257,Rich Ruppert,T,,0,0,0,,,,,,,,,,,,,,,,Hawaii
1972,11,283,Elbert Walker,T,,0,0,0,,,,,,,,,,,,,,,,Wisconsin
1972,12,309,Mike Williams,DT,,0,0,0,,,,,,,,,,,,,,,,Oregon
1972,13,335,Tyler Hellams,DB,,0,0,0,,,,,,,,,,,,,,,,South Carolina
1972,14,360,Dave Chaney,LB,,0,0,0,,,,,,,,,,,,,,,,San Jose St.
1972,15,387,Larry Marshall,DB,1978,0,0,0,9,75,,,,,,,,,,,,,,Maryland
1972,16,413,Bob Johnson,DE,,0,0,0,,,,,,,,,,,,,,,,Hanover
1972,17,439,Ted Washington,LB,1982,0,0,8,51,128,,,,,,,,,,,,7,1.0,Miss. Valley St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1971,1,16,Elmo Wright,WR,1975,0,0,3,12,51,,,,,,10,69,1,70,1116,6,,,Houston
1971,2,39,Wilbur Young,DE,1982,0,0,7,54,153,,,,,,,,,,,,2,1.0,William Penn
1971,2,42,Scott Lewis,DE,,0,0,0,,,,,,,,,,,,,,,,Grambling St.
1971,4,94,David Robinson,TE,,0,0,0,,,,,,,,,,,,,,,,Jacksonville St.
1971,5,120,Mike Adamle,RB,1976,0,0,0,11,76,2,2,57,0,0,308,1149,4,53,368,2,,,Northwestern
1971,6,146,Kerry Reardon,DB,1976,0,0,2,13,58,,,,,,,,,,,,14,,Iowa
1971,8,191,Mike Sensibaugh,DB,1978,0,0,6,38,92,,,,,,,,,,,,27,,Ohio St.
1971,8,198,Rick Telander,DB,,0,0,0,,,,,,,,,,,,,,,,Northwestern
1971,9,224,Alvin Hawes,T,,0,0,0,,,,,,,,,,,,,,,,Minnesota
1971,10,250,Bruce Jankowski,WR,1972,0,0,0,0,9,,,,,,,,,2,24,0,,,Ohio St.
1971,11,276,Nate Allen,DB,1979,0,0,3,28,108,,,,,,,,,1,20,0,9,,Texas Southern
1971,12,302,Tony Esposito,RB,,0,0,0,,,,,,,,,,,,,,,,Pittsburgh
1971,13,328,Chuck Hixson,QB,,0,0,0,,,,,,,,,,,,,,,,SMU
1971,14,354,Bruce Bergey,DE,1971,0,0,0,2,7,,,,,,,,,,,,,,UCLA
1971,15,380,Mike Montgomery,DB,,0,0,0,,,,,,,,,,,,,,,,Texas St.
1971,16,406,Darrell Jansonius,G,,0,0,0,,,,,,,,,,,,,,,,Iowa St.
1971,17,431,Travis Hill,DB,,0,0,0,,,,,,,,,,,,,,,,Prairie View
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1970,1,26,Sid Smith,C,1974,0,0,1,9,53,,,,,,,,,1,12,0,,,USC
1970,2,52,Clyde Werner,LB,1976,0,0,0,7,63,,,,,,,,,,,,2,,Washington
1970,3,61,Billy Bob Barnett,DE,,0,0,0,,,,,,,,,,,,,,,,Texas A&M
1970,3,78,David Hadley,DB,1971,0,0,0,2,28,,,,,,,,,,,,1,,Alcorn St.
1970,5,130,Mike Oriard,C,1973,0,0,0,3,42,,,,,,,,,,,,,,Notre Dame
1970,6,156,Bob Hews,T,1971,0,0,0,0,2,,,,,,,,,,,,,,Princeton
1970,7,182,Clyde Glosson,WR,1970,0,0,0,0,11,,,,,,,,,2,16,0,,,Texas-El Paso
1970,8,193,Fred Barry,DB,1970,0,0,0,1,9,,,,,,,,,,,,,,Boston Univ.
1970,9,234,Charley Evans,T,,0,0,0,,,,,,,,,,,,,,,,Texas Tech
1970,10,259,Bob Stankovich,G,,0,0,0,,,,,,,,,,,,,,,,Arkansas
1970,11,285,Bill O'Neal,RB,,0,0,0,,,,,,,,,,,,,,,,Grambling St.
1970,12,312,Rod Fedorchak,G,,0,0,0,,,,,,,,,,,,,,,,Pittsburgh
1970,13,338,Troy Patridge,DE,,0,0,0,,,,,,,,,,,,,,,,Texas-Arlington
1970,14,364,Glen Dumont,RB,,0,0,0,,,,,,,,,,,,,,,,American Int.
1970,15,389,Bob Liggett,DT,1970,0,0,0,1,7,,,,,,,,,,,,,,Nebraska
1970,16,413,Randy Ross,LB,,0,0,0,,,,,,,,,,,,,,,,Kansas St.
1970,17,442,Rayford Jenkins,DB,,0,0,0,,,,,,,,,,,,,,,,Alcorn St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1969,1,23,Jim Marsalis,DB,1977,1,2,4,39,90,,,,,,,,,,,,15,,Tennessee St.
1969,2,48,Ed Podolak,RB,1977,0,0,6,54,104,4,6,82,0,1,1157,4451,34,288,2456,6,,,Iowa
1969,3,76,Morris Stroud,TE,1974,0,0,4,19,69,,,,,,,,,54,977,7,,,
1969,4,101,Jack Rudnay,C,1982,0,4,13,61,178,,,,,,,,,,,,,,Northwestern
1969,5,126,Bob Stein,LB,1975,0,0,0,10,89,,,,,,,,,,,,2,,Minnesota
1969,6,155,John Pleasant,RB,,0,0,0,,,,,,,,,,,,,,,,Alabama St.
1969,7,179,Tom Nettles,FL,,0,0,0,,,,,,,,,,,,,,,,San Diego St.
1969,8,204,Clanton King,T,,0,0,0,,,,,,,,,,,,,,,,Purdue
1969,8,206,Maurice LeBlanc,DB,,0,0,0,,,,,,,,,,,,,,,,LSU
1969,9,231,Dan Klepper,G,,0,0,0,,,,,,,,,,,,,,,,Nebraska-Omaha
1969,10,257,John Sponheimer,DT,,0,0,0,,,,,,,,,,,,,,,,Cornell
1969,11,282,Skip Wupper,DE,,0,0,0,,,,,,,,,,,,,,,,C.W. Post
1969,12,309,John Lavin,LB,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1969,13,335,Rick Piland,G,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech
1969,14,360,Al Bream,DB,,0,0,0,,,,,,,,,,,,,,,,Iowa
1969,15,388,Leland Winston,T,,0,0,0,,,,,,,,,,,,,,,,Rice
1969,16,413,Eural Johnson,DB,,0,0,0,,,,,,,,,,,,,,,,Prairie View
1969,17,438,Ralph Jenkins,DB,,0,0,0,,,,,,,,,,,,,,,,Tuskegee
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1968,1,19,Mo Moorman,G,1973,0,0,6,40,72,,,,,,,,,1,-1,0,,,Texas A&M
1968,1,22,George Daney,G,1974,0,0,1,12,97,,,,,,,,,,,,,,Texas-El Paso
1968,2,48,Mike Livingston,QB,1979,0,1,5,43,91,912,1751,11295,56,83,156,682,7,,,,,,SMU
1968,4,90,Mickey McCarty,TE,1969,0,0,0,0,3,,,,,,,,,,,,,,TCU
1968,7,184,Sammy Grezaffi,DB,,0,0,0,,,,,,,,,,,,,,,,LSU
1968,8,213,Lindon Endsley,C,,0,0,0,,,,,,,,,,,,,,,,North Texas
1968,9,239,Wayne McClure,LB,1970,0,0,0,2,27,,,,,,,,,,,,,,Mississippi
1968,10,265,Jack Gehrke,WR,1971,0,0,1,3,26,2,3,32,0,0,1,2,0,14,254,0,,,Utah
1968,11,294,Tom Nosewicz,DE,,0,0,0,,,,,,,,,,,,,,,,Tulane
1968,12,320,Bobby Johns,DB,,0,0,0,,,,,,,,,,,,,,,,Alabama
1968,13,346,Jim Kavanagh,FL,,0,0,0,,,,,,,,,,,,,,,,Boston Col.
1968,14,375,Robert Holmes,RB,1975,0,1,3,32,89,,,,,,639,2510,23,113,982,4,,,Saginaw Valley St.
1968,15,401,Bill Chambless,G,,0,0,0,,,,,,,,,,,,,,,,Miami (FL)
1968,16,427,Pat Talburt,T,,0,0,0,,,,,,,,,,,,,,,,SW Missouri St.
1968,17,456,Wesley Williams,LB,,0,0,0,,,,,,,,,,,,,,,,Texas Southern
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1967,1,24,Gene Trosch,DE,1969,0,0,0,2,27,,,,,,,,,,,,,,Miami (FL)
1967,2,47,Jim Lynch,LB,1977,0,1,10,77,151,,,,,,,,,,,,17,,Notre Dame
1967,2,50,Willie Lanier HOF,LB,1977,3,8,11,101,149,,,,,,,,,,,,27,,Morgan St.
1967,3,77,Billy Masters,TE,1976,0,0,6,32,132,,,,,,18,114,0,169,2268,15,,,LSU
1967,4,104,Ron Zwernemann,G,,0,0,0,,,,,,,,,,,,,,,,Texas A&M-Commerce
1967,6,156,Noland Smith,WR,1969,0,0,0,3,39,,,,,,3,6,0,2,57,0,,,Tennessee St.
1967,7,183,Dick Erickson,C,,0,0,0,,,,,,,,,,,,,,,,Wisc-Stout
1967,8,209,Tom Altemeier,T,,0,0,0,,,,,,,,,,,,,,,,Luther
1967,9,235,Ed Pope,DT,,0,0,0,,,,,,,,,,,,,,,,Jackson St.
1967,11,286,Bill Braswell,G,,0,0,0,,,,,,,,,,,,,,,,Auburn
1967,12,303,Dick Kolowski,C,,0,0,0,,,,,,,,,,,,,,,,Lake Forest
1967,12,313,Kent Lashley,FL,,0,0,0,,,,,,,,,,,,,,,,NE Oklahoma
1967,13,339,Linwood Simmons,FB,,0,0,0,,,,,,,,,,,,,,,,Edward Waters
1967,14,365,John Bishop,DT,,0,0,0,,,,,,,,,,,,,,,,Delta St.
1967,15,391,Dennis Caponi,FB,,0,0,0,,,,,,,,,,,,,,,,
1967,16,417,Charlie Noggle,HB,,0,0,0,,,,,,,,,,,,,,,,North Carolina St.
1967,17,443,Dave Lattin,FL,,0,0,0,,,,,,,,,,,,,,,,Texas-El Paso
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1966,1,6,Aaron Brown,DE,1974,0,0,4,35,88,,,,,,,,,,,,1,,Minnesota
1966,2,15,Francis Peay,T,1974,0,0,5,28,103,,,,,,,,,,,,,,Missouri
1966,3,23,Walt Barnes,DT,1971,0,0,2,14,61,,,,,,,,,,,,,,Nebraska
1966,4,31,Elijah Gibson,HB,,0,0,0,,,,,,,,,,,,,,,,Bethune-Cookman
1966,5,39,Doug Van Horn,G,1979,0,0,11,55,172,,,,,,,,,,,,,,Ohio St.
1966,6,47,John Osmond,C,,0,0,0,,,,,,,,,,,,,,,,Tulsa
1966,7,56,Charlie Gogolak,K,1972,0,0,3,0,55,,,,,,,,,,,,,,Princeton
1966,8,69,Fletcher Smith,DB,1971,0,0,4,32,80,,,,,,,,,,,,15,,Tennessee St.
1966,9,79,Dick Smith,DB,1968,0,0,0,3,20,,,,,,3,5,0,1,15,0,4,,Northwestern
1966,10,88,Fred Dawston,DB,,0,0,0,,,,,,,,,,,,,,,,South Carolina St.
1966,11,97,Willie Ray Smith,DB,,0,0,0,,,,,,,,,,,,,,,,Kansas
1966,12,106,Bill Bonds,DB,,0,0,0,,,,,,,,,,,,,,,,McMurry
1966,13,115,Wayne Walker,P,1968,0,0,1,0,12,,,,,,,,,,,,,,
1966,14,124,Charlie Harraway,RB,1973,0,0,5,42,110,,,,,,822,3019,20,158,1304,7,,,San Jose St.
1966,15,133,Bruce Van Dyke,G,1976,0,1,9,43,128,,,,,,,,,,,,,,Missouri
1966,16,142,Tom Barrington,RB,1970,0,0,1,6,57,3,11,57,0,0,168,530,3,41,278,1,,,Ohio St.
1966,17,151,Walt Garrison,RB,1974,0,1,6,51,119,0,1,0,0,0,899,3886,30,182,1794,9,,,Oklahoma St.
1966,18,160,Hal Seymour,DB,,0,0,0,,,,,,,,,,,,,,,,Florida
1966,19,169,Bob Dunlevy,E,,0,0,0,,,,,,,,,,,,,,,,West Virginia
1966,20,178,Mike Garrett,RB,1973,1,2,7,69,104,2,9,70,1,1,1308,5481,35,238,2010,13,,,USC
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1965,1,5,Gale Sayers HOF,RB,1971,5,4,5,63,68,4,18,111,1,2,991,4956,39,112,1307,9,,,Kansas
1965,2,13,Jack Chapple,LB,1965,0,0,0,4,14,,,,,,,,,,,,,,Stanford
1965,2,16,Ronnie Caveness,LB,1968,0,0,0,7,46,,,,,,,,,,,,1,,Arkansas
1965,3,21,Mike Curtis,LB,1978,2,4,10,91,166,,,,,,6,1,0,1,5,0,25,,Duke
1965,4,29,Otis Taylor,WR,1975,2,3,9,80,130,0,1,0,0,1,30,161,3,410,7306,57,,,Prairie View
1965,4,32,Frank Pitts,WR,1974,0,0,5,36,127,,,,,,28,257,1,175,2897,27,,,Saginaw Valley St.
1965,5,37,Smith Reed,HB,1966,0,0,0,1,11,,,,,,19,70,0,6,42,0,,,Alcorn St.
1965,6,45,John Wilbur,G,1974,0,0,5,34,101,,,,,,,,,,,,,,Stanford
1965,7,50,Gloster Richardson,WR,1974,0,0,0,23,92,,,,,,5,-9,0,92,1976,18,,,Jackson St.
1965,7,53,Lou Bobich,DB,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1965,8,61,Danny Thomas,QB,,0,0,0,,,,,,,,,,,,,,,,SMU
1965,9,69,Joe Cerne,C,1968,0,0,0,3,45,,,,,,,,,,,,,,Northwestern
1965,10,77,Bob Howard,DB,,0,0,0,,,,,,,,,,,,,,,,Stanford
1965,11,85,Al Piraino,T,,0,0,0,,,,,,,,,,,,,,,,Wisconsin
1965,12,93,Mike Cox,LB,,0,0,0,,,,,,,,,,,,,,,,Iowa St.
1965,13,101,Bob Bonds,DB,,0,0,0,,,,,,,,,,,,,,,,San Jose St.
1965,14,109,Fred Dotson,DB,,0,0,0,,,,,,,,,,,,,,,,Wiley
1965,15,117,Dave Powless,G,,0,0,0,,,,,,,,,,,,,,,,Illinois
1965,16,125,Stan Irvine,T,,0,0,0,,,,,,,,,,,,,,,,Colorado
1965,17,133,Don Croftcheck,G,1967,0,0,1,7,35,,,,,,,,,,,,,,Indiana
1965,18,141,Jerry Smith,TE,1977,1,2,10,75,168,,,,,,8,56,0,421,5496,60,,,Arizona St.
1965,19,149,Mike Alford,C,1966,0,0,0,2,25,,,,,,,,,,,,,,Auburn
1965,20,157,Bill Symons,HB,,0,0,0,,,,,,,,,,,,,,,,Colorado
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1964,1,2,Pete Beathard,QB,1973,0,0,3,29,110,575,1282,8176,43,84,131,680,11,,,,,,USC
1964,2,10,Bill Martin,TE,1968,0,0,2,12,70,,,,,,,,,58,705,4,,,Georgia Tech
1964,3,18,Ken Kortas,DT,1969,0,0,3,22,73,,,,,,,,,,,,,,Louisville
1964,4,26,Ed Lothamer,DT,1972,0,0,3,25,88,,,,,,,,,,,,,,Michigan St.
1964,5,34,Tom Keating,DT,1975,1,2,5,49,114,,,,,,,,,,,,,,Michigan
1964,6,42,Duke Carlisle,DB,,0,0,0,,,,,,,,,,,,,,,,Texas
1964,6,44,Joe Don Looney,HB,1969,0,0,2,9,42,0,1,0,0,0,214,724,11,26,171,2,,,Oklahoma
1964,7,50,John Simon,E,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1964,8,58,Hal Bedsole,TE,1966,0,0,1,8,24,,,,,,,,,26,418,8,,,USC
1964,9,66,Tony DiMidio,T,1967,0,0,0,3,26,,,,,,,,,,,,,,West Chester
1964,10,73,Clay Stephens,E,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1964,11,82,Tommy Crutcher,LB,1972,0,0,2,19,108,,,,,,1,5,0,,,,3,,TCU
1964,12,93,Jack Adams,E,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech
1964,13,98,Orville Hudson,E,,0,0,0,,,,,,,,,,,,,,,,Texas A&M-Commerce
1964,13,102,Jay Wilkinson,HB,,0,0,0,,,,,,,,,,,,,,,,Duke
1964,14,106,Paul Costa,TE,1972,0,2,6,24,100,,,,,,2,12,1,102,1699,6,,,Notre Dame
1964,15,114,Jim Snowden,T,1971,0,0,7,46,98,,,,,,,,,,,,,,Notre Dame
1964,16,122,Roger Staubach HOF,QB,1979,0,6,8,104,131,1685,2958,22700,153,109,410,2264,20,1,-13,0,,,Navy
1964,17,130,Jack Petersen,T,,0,0,0,,,,,,,,,,,,,,,,Nebraska-Omaha
1964,18,138,Jerry Knoll,T,,0,0,0,,,,,,,,,,,,,,,,Washington
1964,19,146,Jerry Lamb,E,,0,0,0,,,,,,,,,,,,,,,,Arkansas
1964,20,153,Sandy Sands,E,,0,0,0,,,,,,,,,,,,,,,,Texas
1964,20,154,Bob Hohn,DB,1969,0,0,2,15,46,,,,,,,,,,,,7,,Nebraska
1964,21,162,Bob Burrows,T,,0,0,0,,,,,,,,,,,,,,,,Texas A&M-Commerce
1964,22,170,Dick Evers,T,,0,0,0,,,,,,,,,,,,,,,,Colorado St.
1964,23,178,Bud Abell,LB,1968,0,0,0,6,40,,,,,,,,,,,,2,,Missouri
1964,24,186,Bob Young,T,,0,0,0,,,,,,,,,,,,,,,,Austin
1964,25,194,Jerry McClurg,T,,0,0,0,,,,,,,,,,,,,,,,Colorado
1964,26,202,Phil Zera,HB,,0,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1963,1,1,Buck Buchanan HOF,DT,1975,4,8,13,104,182,,,,,,,,,,,,3,,Grambling St.
1963,1,8,Ed Budde,G,1976,2,7,11,81,177,,,,,,,,,,,,,,Michigan St.
1963,2,16,Walt Rock,T,1973,0,1,9,63,137,,,,,,,,,,,,,,Maryland
1963,3,24,Don Brumm,DE,1972,0,1,7,46,111,,,,,,,,,,,,,,Purdue
1963,4,32,Daryl Sanders,T,1966,0,0,4,28,56,,,,,,1,2,0,,,,,,Ohio St.
1963,5,40,John Campbell,LB,1969,0,0,3,27,88,,,,,,,,,,,,5,,Minnesota
1963,6,48,George Saimes,DB,1972,3,5,8,62,121,,,,,,12,41,0,6,23,0,22,,Michigan St.
1963,7,56,Bobby Bell HOF,LB,1974,6,9,12,114,168,,,,,,,,,,,,26,,Minnesota
1963,8,64,John Sklopan,DB,1963,0,0,0,0,3,,,,,,,,,,,,,,Southern Miss
1963,9,72,Jan Barrett,E,1964,0,0,0,2,20,,,,,,,,,13,221,2,,,Fresno St.
1963,10,80,Curt Farrier,DT,1965,0,0,0,3,27,,,,,,,,,,,,,,Montana St.
1963,11,81,Lindy Infante,HB,,0,0,0,,,,,,,,,,,,,,,,Florida
1963,11,88,Jerrel Wilson,RB,1978,0,3,16,1,217,2,4,29,0,0,22,53,0,5,53,0,,,Southern Miss
1963,13,104,Dennis Ward,G,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1963,14,105,Stone Johnson,HB,,0,0,0,,,,,,,,,,,,,,,,Grambling St.
1963,14,112,Jim (Preacher) Pilot,HB,,0,0,0,,,,,,,,,,,,,,,,New Mexico St.
1963,15,120,Joe Auer,RB,1968,0,0,1,12,51,,,,,,234,773,7,51,647,6,,,Georgia Tech
1963,16,128,Mel Profit,E,,0,0,0,,,,,,,,,,,,,,,,UCLA
1963,17,136,Billy Moore,QB,,0,0,0,,,,,,,,,,,,,,,,Arkansas
1963,18,144,Bill Freeman,T,,0,0,0,,,,,,,,,,,,,,,,Southern Miss
1963,19,152,Bruce Starling,DB,,0,0,0,,,,,,,,,,,,,,,,Florida
1963,20,160,Lowell Vaught,T,,0,0,0,,,,,,,,,,,,,,,,La-Lafayette
1963,21,168,Ernie Borghetti,T,,0,0,0,,,,,,,,,,,,,,,,Pittsburgh
1963,22,176,John Maczuzak,DT,1964,0,0,0,0,1,,,,,,,,,,,,,,Pittsburgh
1963,23,184,Dave Adams,G,,0,0,0,,,,,,,,,,,,,,,,Arkansas
1963,24,192,Dave Hill,T,1974,0,0,10,54,150,,,,,,,,,,,,,,Auburn
1963,25,200,John Hughes,G,,0,0,0,,,,,,,,,,,,,,,,SMU
1963,26,208,Tumley Todd,C,,0,0,0,,,,,,,,,,,,,,,,Virginia
1963,27,216,Billy Clay,E,,0,0,0,,,,,,,,,,,,,,,,Arkansas
1963,28,224,Gordon Scarborough,E,,0,0,0,,,,,,,,,,,,,,,,Texas A&M-Commerce
1963,29,232,John Sisk Jr.,DB,1964,0,0,0,0,3,,,,,,,,,,,,,,Miami (FL)
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1962,1,3,Ronnie Bull,RB,1971,0,0,8,36,123,7,20,158,1,1,881,3222,9,172,1479,5,,,Baylor
1962,2,11,Bill Miller,SE,1968,0,0,2,21,66,,,,,,,,,141,1879,10,,,Miami (FL)
1962,3,19,Eddie Wilson,QB,1965,0,0,1,6,56,90,186,1251,5,6,23,59,1,,,,,,Arizona
1962,4,27,Chuck Hinton,DT,1972,0,0,8,49,123,,,,,,,,,,,,2,,North Carolina Central
1962,4,28,Irv Goode,G,1974,0,2,9,50,162,,,,,,,,,,,,,,Kentucky
1962,5,35,Bobby Plummer,T,,0,0,0,,,,,,,,,,,,,,,,TCU
1962,6,43,Al Hinton,E,,0,0,0,,,,,,,,,,,,,,,,Iowa
1962,8,59,Larry Bowie,G,1968,0,0,5,27,92,,,,,,,,,,,,,,Purdue
1962,9,67,Marshall Shirk,T,,0,0,0,,,,,,,,,,,,,,,,UCLA
1962,10,75,Jimmy Saxton,HB,1962,0,0,0,1,13,,,,,,3,1,0,5,64,0,,,Texas
1962,11,81,Bobby Hunt,DB,1969,1,1,8,57,112,,,,,,1,5,1,,,,42,,Auburn
1962,11,83,Guy Reese,DT,1966,0,0,2,13,57,,,,,,,,,,,,,,SMU
1962,12,91,Bobby Thompson,DB,1969,0,0,4,23,72,,,,,,,,,,,,10,,Arizona
1962,14,107,Bookie Bolin,G,1969,0,0,4,28,89,,,,,,,,,,,,,,Mississippi
1962,15,115,Dave Graham,T,,0,0,0,,,,,,,,,,,,,,,,Virginia
1962,16,123,Pettis Norman,TE,1973,0,0,9,41,162,,,,,,23,198,0,183,2492,15,,,Johnson C. Smith
1962,17,131,Tommy Brooker,E,1966,0,1,3,2,55,,,,,,,,,6,170,3,,,Alabama
1962,18,139,Joe Carollo,T,1973,0,1,9,51,150,,,,,,,,,,,,,,Notre Dame
1962,19,147,Lee Welch,HB,,0,0,0,,,,,,,,,,,,,,,,Mississippi St.
1962,20,155,Mike Semcheski,G,,0,0,0,,,,,,,,,,,,,,,,Lehigh
1962,21,163,Kent Martin,T,,0,0,0,,,,,,,,,,,,,,,,Wake Forest
1962,22,171,Jim Bernhardt,T,,0,0,0,,,,,,,,,,,,,,,,Linfield
1962,23,179,Russ Foret,T,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech
1962,24,187,Pat Trammell,QB,,0,0,0,,,,,,,,,,,,,,,,Alabama
1962,25,195,John Burrell,WR,1967,0,0,0,5,56,,,,,,6,38,0,26,437,0,,,Rice
1962,26,203,Walt Rappold,QB,,0,0,0,,,,,,,,,,,,,,,,Duke
1962,27,211,Scott Tyler,HB,,0,0,0,,,,,,,,,,,,,,,,
1962,28,219,Jim Thrush,T,,0,0,0,,,,,,,,,,,,,,,,
1962,29,227,Ed Ryan,HB,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1962,30,235,Don Goodman,HB,,0,0,0,,,,,,,,,,,,,,,,Florida
1962,31,243,Everisto Nino,T,,0,0,0,,,,,,,,,,,,,,,,Texas A&M-Commerce
1962,32,251,Joel Arrington,HB,,0,0,0,,,,,,,,,,,,,,,,Duke
1962,33,259,Jack Wilson,HB,,0,0,0,,,,,,,,,,,,,,,,Duke
1962,34,267,Roger Shoals,T,1971,0,0,5,30,104,,,,,,,,,,,,,,Maryland
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1961,1,6,E.J. Holub,LB,1970,2,5,8,81,127,,,,,,,,,,,,9,,Texas Tech
1961,2,14,Bob Lilly HOF,DT,1974,7,11,14,125,196,,,,,,,,,,,,1,,TCU
1961,3,22,Jim Tyrer,T,1974,6,9,12,99,194,,,,,,,,,,,,,,Ohio St.
1961,4,30,Claude Moorman,E,,0,0,0,,,,,,,,,,,,,,,,Duke
1961,5,38,Jerry Mays,DE,1970,2,7,9,91,140,,,,,,,,,,,,1,,SMU
1961,7,54,Fred Arbanas,TE,1970,3,5,9,50,118,,,,,,4,15,0,198,3101,34,,,Michigan St.
1961,8,62,John O'Day,T,,0,0,0,,,,,,,,,,,,,,,,Miami (FL)
1961,9,70,Dick Mills,G,1962,0,0,0,2,22,,,,,,,,,,,,,,Pittsburgh
